"date","SiteCode","Month","DOY","BGA","Chl","DO","DOsat","CDOM","pH","Specific.Conductance","Temperature","Turbidity"
2020-06-21,"4917715",6,173,0.2653125,1.5986402027027,9.48385416666667,NA,NA,NA,NA,NA,NA
2020-06-22,"4917365",6,174,0.576458333333333,2.6453125,NA,NA,NA,8.5934375,1748.13166666667,20.1970833333333,21.1717708333333
2020-06-22,"4917390",6,174,0.833229166666667,NA,11.6897916666667,130.116547396562,NA,NA,NA,20.3888541666667,21.3016666666667
2020-06-22,"4917450",6,174,7.609375,14.78125,12.2859375,139.888060952126,NA,NA,NA,21.4445833333333,46.5980208333333
2020-06-22,"4917715",6,174,0.369375,1.9221875,9.6471875,NA,NA,NA,NA,NA,NA
2020-06-23,"4917365",6,175,0.706875,3.41229166666667,NA,NA,NA,8.62572916666667,1743.42520833333,20.8772916666667,19.5595833333333
2020-06-23,"4917390",6,175,0.971458333333333,NA,12.0844791666667,136.36427170513,NA,NA,NA,21.1058333333333,21.328125
2020-06-23,"4917450",6,175,7.72395833333333,14.7979166666667,9.8665625,111.729650783245,NA,NA,NA,21.2534375,49.6965625
2020-06-23,"4917715",6,175,0.465833333333333,2.32354166666667,10.2033333333333,NA,NA,NA,NA,NA,NA
2020-06-24,"4917365",6,176,0.845625,4.03885416666667,NA,NA,NA,8.59822916666667,1743.96854166667,22.0013541666667,17.8166666666667
2020-06-24,"4917390",6,176,0.713854166666667,NA,13.798125,163.003770971979,NA,NA,NA,23.4282291666667,13.7763541666667
2020-06-24,"4917450",6,176,7.940625,12.9833333333333,10.6623958333333,122.242569620547,NA,NA,NA,21.9867708333333,50.2458333333333
2020-06-24,"4917715",6,176,0.423854166666667,2.10291666666667,10.0463541666667,NA,NA,NA,NA,NA,NA
2020-06-25,"4917365",6,177,1.08072916666667,4.6221875,NA,NA,NA,8.494375,1732.79666666667,22.7895833333333,23.1834375
2020-06-25,"4917390",6,177,0.939166666666667,NA,12.0148958333333,140.122756006509,NA,NA,NA,22.7991666666667,23.6577083333333
2020-06-25,"4917450",6,177,9.84270833333333,11.6989583333333,12.4177083333333,146.611984503411,NA,NA,NA,23.42875,54.5691666666667
2020-06-25,"4917715",6,177,0.548125,2.329375,10.1146875,NA,NA,NA,NA,NA,NA
2020-06-26,"4917365",6,178,0.930520833333333,3.75802083333333,NA,NA,NA,8.47625,1724.87427083333,22.8534375,29.013125
2020-06-26,"4917390",6,178,1.00041666666667,NA,10.0830208333333,116.927625823628,NA,NA,NA,22.5259375,39.1427083333333
2020-06-26,"4917450",6,178,10.296875,12.7854166666667,7.37520833333333,84.7425696735081,NA,NA,NA,21.8901041666667,46.1273958333333
2020-06-26,"4917715",6,178,0.6725,2.92890625,9.51041666666667,NA,NA,NA,NA,NA,NA
2020-06-27,"4917365",6,179,0.60125,2.52395833333333,NA,NA,NA,8.49427083333333,1726.04354166667,23.4842708333333,17.3730208333333
2020-06-27,"4917390",6,179,0.597291666666667,NA,10.8629166666667,129.805494021301,NA,NA,NA,24.0475,17.1025
2020-06-27,"4917450",6,179,10.6989583333333,12.3927083333333,8.24979166666667,94.5742045537442,NA,NA,NA,21.8758333333333,43.8116145833333
2020-06-27,"4917715",6,179,0.353541666666667,1.81885416666667,9.74010416666667,NA,NA,NA,NA,NA,NA
2020-06-28,"4917365",6,180,1.04010416666667,2.83302083333333,NA,NA,NA,8.47239583333333,1725.9040625,22.9616666666667,127.5875
2020-06-28,"4917390",6,180,0.816041666666667,NA,9.94947916666667,116.444728332233,NA,NA,NA,23.0102083333333,124.855
