"date","SiteCode","Month","DOY","BGA","Chl","DO","DOsat","CDOM","pH","Specific.Conductance","Temperature","Turbidity"
2016-10-23,"4917715",10,297,1.2,2.5,8.38,76.3083840339962,NA,8.54,2788,11.15,40.41
2016-10-24,"4917365",10,298,2.1,2.7,8.62,81.029217932638,NA,8.71,2938,12.26,41.27
2016-10-24,"4917390",10,298,1.8,4.9,8.94,82.3263259570079,NA,8.72,2338,11.61,47.7
2016-10-24,"4917715",10,298,1.1,2.2,8.32,76.851905514453,NA,8.55,2789,11.74,35.9
2016-10-25,"4917365",10,299,3.4,4.9,8.19,76.9871571772976,NA,8.84,2822,11.89,33.03
2016-10-25,"4917390",10,299,1.6,4.5,8.3,76.7710645949358,NA,8.68,2285,11.53,37.25
2016-10-25,"4917715",10,299,0.8,2.1,8.06,73.9462577704366,NA,8.53,2803,11.48,25.92
2016-10-26,"4917365",10,300,3.1,4.3,8.21,77.1751600031274,NA,8.8,2886,12.09,38.23
2016-10-26,"4917390",10,300,1.2,5.1,8.89,81.8849499458491,NA,8.73,2374,11.58,29.34
2016-10-26,"4917715",10,300,0.8,2.2,8.26,76.3656198504429,NA,8.54,2774,11.83,25.8
2016-10-27,"4917365",10,301,3.6,2.8,8.52,79.7770452678552,NA,8.73,2906,12.36,61.46
2016-10-27,"4917390",10,301,1.5,4.2,8.72,80.9930336749043,NA,8.71,2277,12.01,51.54
2016-10-27,"4917715",10,301,0.8,2,8.25,77.2693957206733,NA,8.55,2775,11.87,37.88
2016-10-28,"4917365",10,302,3.5,2.6,8.43,80.6360595898765,NA,8.72,3176,13.17,81.09
2016-10-28,"4917390",10,302,1.6,5.8,8.27,78.3460821490874,NA,8.69,1995,12.82,38.46
2016-10-28,"4917715",10,302,0.9,2.4,7.85,74.5538236201082,NA,8.54,2865,13,36.38
2016-10-29,"4917365",10,303,3.1,2.5,8.08,76.9478922227609,NA,8.71,3108,13.07,56.56
2016-10-29,"4917390",10,303,1.7,4.7,7.9,75.0628488796173,NA,8.68,2126,13,46.14
2016-10-29,"4917715",10,303,0.9,2.1,7.93,75.6395147895129,NA,8.54,2865,13.19,33.66
2016-10-30,"4917365",10,304,3,2.5,8,77.43450224635,NA,8.71,3060,13.8,47.76
2016-10-30,"4917390",10,304,1.5,4.8,8.59,82.3254758949606,NA,8.72,2237,13.32,26.35
2016-10-30,"4917715",10,304,0.8,1.8,8.03,77.5157009003568,NA,8.55,2871,13.7,26.68
2016-10-31,"4917365",10,305,3.3,2.6,7.79,73.8324520274456,NA,8.69,3056,12.72,102.49
2016-10-31,"4917390",10,305,1.1,4.3,8.31,78.1151741322763,NA,8.62,2245,12.51,59.58
2016-10-31,"4917715",10,305,1.3,2.3,8.37,80.1340482156614,NA,8.53,2862,12.7,51.49
2016-11-01,"4917365",11,306,3.7,2.6,8.12,75.2684700874861,NA,8.71,3121,11.08,88.93
2016-11-01,"4917390",11,306,1,3.2,8.25,77.0179662328961,NA,8.61,2680,11.52,56.37
2016-11-01,"4917715",11,306,1.5,2.5,8.28,77.2623907437394,NA,8.51,2929,11.36,50.34
2016-11-02,"4917365",11,307,2.8,2.7,8.52,76.0935215440675,NA,8.66,3109,10.27,75.55
2016-11-02,"4917390",11,307,1,2.4,8.67,78.1329102849177,NA,8.6,2821,10.67,60.75
2016-11-02,"4917715",11,307,1.4,2.6,8.71,78.6703078878245,NA,8.55,2853,10.36,53.51
2016-11-03,"4917365",11,308,1.8,3.1,8.49,75.3405169526046,NA,8.66,2736,9.98,32.23
2016-11-03,"4917390",11,308,1,2.6,8.81,78.5913159206606,NA,8.6,2694,10.28,47.28
2016-11-03,"4917715",11,308,1,2.3,8.79,77.7048782910345,NA,8.56,2739,9.88,41.47
2016-11-04,"4917365",11,309,1.4,4.2,8.59,75.882316387179,NA,8.68,2732,9.87,23.58
2016-11-04,"4917390",11,309,1.1,2.7,8.8,78.0355264119425,NA,8.63,2602,10.05,46.36
2016-11-04,"4917715",11,309,0.9,2.3,8.69,76.7656960890088,NA,8.57,2700,9.86,38.33
2016-11-05,"4917365",11,310,1.2,4,8.59,76.0095808184595,NA,8.68,2765,9.94,21.21
2016-11-05,"4917390",11,310,1,2.3,8.6,76.5902034233291,NA,8.63,2639,10.09,45.23
2016-11-05,"4917715",11,310,0.8,2.1,8.57,75.5062693184515,NA,8.56,2675,9.78,38.68
2016-11-06,"4917365",11,311,1.3,3.4,8.62,76.3297942991738,NA,8.65,2861,9.96,18.06
2016-11-06,"4917390",11,311,0.8,1.8,8.63,76.7109384108713,NA,8.61,2640,10.13,47.42
2016-11-06,"4917715",11,311,0.7,1.9,8.5,75.4098179763809,NA,8.56,2692,9.96,35.68
2016-11-07,"4917365",11,312,0.8,2,8.49,75.8628966701424,NA,8.61,2979,10.34,25.12
2016-11-07,"4917390",11,312,0.7,1.8,8.57,76.7947083312851,NA,8.61,2678,10.45,48.81
2016-11-07,"4917715",11,312,0.7,1.7,8.46,75.7021777047079,NA,8.55,2730,10.38,36.95
2016-11-08,"4917365",11,313,0.7,1.7,8.45,76.5668834996943,NA,8.6,3162,10.94,21.44
2016-11-08,"4917390",11,313,0.7,1.8,8.53,76.3834474496605,NA,8.61,2727,10.44,43.03
2016-11-08,"4917715",11,313,0.6,1.5,8.52,76.2395754185071,NA,8.54,2797,10.42,33.31
2016-11-09,"4917365",11,314,0.6,1.5,8.35,76.0173604116992,NA,8.59,3160,11.05,21.21
2016-11-09,"4917390",11,314,0.6,1.5,8.5,76.4583525747764,NA,8.6,2713,10.52,38.13
2016-11-09,"4917715",11,314,0.5,1.4,8.57,76.7234186795124,NA,8.54,2835,10.42,31.94
2016-11-10,"4917365",11,315,0.7,1.3,8.25,74.596272521752,NA,8.59,3143,10.87,20.23
2016-11-10,"4917390",11,315,0.6,1.6,8.46,75.9905167850513,NA,8.58,2712,10.59,38.64
2016-11-10,"4917715",11,315,0.5,1.4,8.48,75.8996651106408,NA,8.54,2862,10.42,34.35
2016-11-11,"4917365",11,316,0.8,1.4,8.15,73.761598994432,NA,8.58,3128,10.86,23.61
2016-11-11,"4917390",11,316,0.6,1.5,8.36,75.2524343297134,NA,8.57,2710,10.63,32.85
2016-11-11,"4917715",11,316,0.5,1.3,8.44,75.6851940243503,NA,8.55,2882,10.48,32.54
2016-11-12,"4917365",11,317,0.8,1.4,8.12,73.6781203675475,NA,8.58,3131,10.72,23.75
2016-11-12,"4917390",11,317,0.5,1.5,8.24,74.2095774990477,NA,8.55,2575,10.48,28.46
2016-11-12,"4917715",11,317,0.4,1.3,8.42,75.2016397679612,NA,8.51,2890,10.33,27.86
2016-11-13,"4917365",11,318,0.9,1.3,8.11,72.4389625856343,NA,8.58,3112,10.21,26.07
2016-11-13,"4917390",11,318,0.6,2.1,8.25,73.7390300196416,NA,8.56,2577,10.13,26.08
2016-11-13,"4917715",11,318,0.4,1.2,8.32,73.9730315456143,NA,8.49,2889,10.15,27.57
2016-11-14,"4917365",11,319,1,1.3,NA,NA,NA,8.57,3114,9.97,28.13
2016-11-14,"4917390",11,319,0.8,3.6,8.78,77.4121688629171,NA,8.64,2470,9.77,21.67
2016-11-14,"4917715",11,319,0.4,1.3,8.31,73.444021931895,NA,8.5,2875,9.92,27.66
2016-11-15,"4917365",11,320,1,1.2,NA,NA,NA,8.56,3109,9.84,28.19
2016-11-15,"4917390",11,320,0.8,4.4,9.16,80.2209136558894,NA,8.67,2450,9.52,24.4
2016-11-15,"4917715",11,320,0.4,1.5,8.48,74.5699620026155,NA,8.5,2848,9.71,27.75
2017-05-02,"4917365",5,122,0.5,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-02,"4917390",5,122,0.3,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-02,"4917715",5,122,NA,0.5,NA,NA,NA,NA,NA,NA,7.84
2017-05-03,"4917365",5,123,0.5,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-03,"4917390",5,123,0.3,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-03,"4917715",5,123,NA,0.6,NA,NA,NA,NA,NA,NA,7.43
2017-05-04,"4917365",5,124,0.3,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-04,"4917390",5,124,0.1,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-04,"4917715",5,124,NA,0.6,NA,NA,NA,NA,NA,NA,7.28
