"Date","Year","Month","Fraction","Depth","Monitoring.Location.ID","Result.Unit","Nitrogen","Phosphate-phosphorus","NP_mass","NP_mol"
2009-06-22,2009,6,"Total","Surface",4917500,"mg/l",NA,0.067,NA,NA
2009-06-22,2009,6,"Total","Surface",4917520,"mg/l",NA,0.0637,NA,NA
2009-06-22,2009,6,"Total","Surface",4917600,"mg/l",NA,0.056,NA,NA
2009-06-22,2009,6,"Total","Surface",4917770,"mg/l",NA,0.055,NA,NA
2009-07-06,2009,7,"Dissolved","Bottom",4917390,"mg/l",0.961,0.044,21.8409090909091,48.2973026473776
2009-07-06,2009,7,"Dissolved","Bottom",4917500,"mg/l",0.481,0.038,12.6578947368421,27.990692623613
2009-07-06,2009,7,"Dissolved","Surface",4917310,"mg/l",0.6,0.042,14.2857142857143,31.5903272853369
2009-07-06,2009,7,"Dissolved","Surface",4917370,"mg/l",0.683,0.043,15.8837209302326,35.1240359886502
2009-07-06,2009,7,"Dissolved","Surface",4917390,"mg/l",0.626,0.044,14.2272727272727,31.4610941282605
2009-07-06,2009,7,"Dissolved","Surface",4917450,"mg/l",0.946,0.123,7.69105691056911,17.0074103482521
2009-07-06,2009,7,"Dissolved","Surface",4917500,"mg/l",0.629,0.042,14.9761904761905,33.1171931041282
2009-07-06,2009,7,"Dissolved","Surface",4917520,"mg/l",0.526,0.049,10.734693877551,23.7378745029817
2009-07-06,2009,7,"Dissolved","Surface",4917600,"mg/l",0.506,0.043,11.7674418604651,26.0216137778287
2009-07-06,2009,7,"Dissolved","Surface",4917770,"mg/l",0.538,0.043,12.5116279069767,27.6672494317625
2009-07-06,2009,7,"Total","Bottom",4917390,"mg/l",NA,0.052,NA,NA
2009-07-06,2009,7,"Total","Bottom",4917500,"mg/l",NA,0.061,NA,NA
2009-07-06,2009,7,"Total","Surface",4917310,"mg/l",NA,0.054,NA,NA
2009-07-06,2009,7,"Total","Surface",4917370,"mg/l",NA,0.085,NA,NA
2009-07-06,2009,7,"Total","Surface",4917390,"mg/l",NA,0.054,NA,NA
2009-07-06,2009,7,"Total","Surface",4917450,"mg/l",NA,1,NA,NA
2009-07-06,2009,7,"Total","Surface",4917500,"mg/l",NA,0.052,NA,NA
2009-07-06,2009,7,"Total","Surface",4917520,"mg/l",NA,0.151,NA,NA
2009-07-06,2009,7,"Total","Surface",4917600,"mg/l",NA,0.095,NA,NA
2009-07-06,2009,7,"Total","Surface",4917770,"mg/l",NA,0.06,NA,NA
2009-08-03,2009,8,"Dissolved","Bottom",4917370,"mg/l",0.448,0.042,10.6666666666667,23.5874443730516
2009-08-03,2009,8,"Dissolved","Bottom",4917390,"mg/l",0.499,0.045,11.0888888888889,24.5211140461515
2009-08-03,2009,8,"Dissolved","Bottom",4917500,"mg/l",0.52,0.042,12.3809523809524,27.378283647292
2009-08-03,2009,8,"Dissolved","Surface",4917310,"mg/l",0.471,0.042,11.2142857142857,24.7984069189895
2009-08-03,2009,8,"Dissolved","Surface",4917370,"mg/l",0.488,0.046,10.6086956521739,23.4592517405893
2009-08-03,2009,8,"Dissolved","Surface",4917390,"mg/l",0.505,0.044,11.4772727272727,25.3799561258332
2009-08-03,2009,8,"Dissolved","Surface",4917450,"mg/l",0.754,0.065,11.6,25.6513457556936
2009-08-03,2009,8,"Dissolved","Surface",4917500,"mg/l",0.53,0.043,12.3255813953488,27.2558405182791
2009-08-03,2009,8,"Dissolved","Surface",4917520,"mg/l",0.446,0.045,9.91111111111111,21.9166670632937
2009-08-03,2009,8,"Dissolved","Surface",4917600,"mg/l",0.636,0.048,13.25,29.30002855715
2009-08-03,2009,8,"Dissolved","Surface",4917770,"mg/l",0.589,0.043,13.6976744186047,30.2899812552196
2009-08-03,2009,8,"Total","Bottom",4917370,"mg/l",NA,0.052,NA,NA
2009-08-03,2009,8,"Total","Bottom",4917390,"mg/l",NA,0.053,NA,NA
2009-08-03,2009,8,"Total","Bottom",4917500,"mg/l",NA,0.037,NA,NA
2009-08-03,2009,8,"Total","Surface",4917310,"mg/l",NA,0.096,NA,NA
2009-08-03,2009,8,"Total","Surface",4917370,"mg/l",NA,0.048,NA,NA
2009-08-03,2009,8,"Total","Surface",4917390,"mg/l",NA,0.075,NA,NA
2009-08-03,2009,8,"Total","Surface",4917450,"mg/l",NA,0.251,NA,NA
2009-08-03,2009,8,"Total","Surface",4917500,"mg/l",NA,0.048,NA,NA
2009-08-03,2009,8,"Total","Surface",4917520,"mg/l",NA,0.042,NA,NA
2009-08-03,2009,8,"Total","Surface",4917600,"mg/l",NA,0.087,NA,NA
2009-08-03,2009,8,"Total","Surface",4917770,"mg/l",NA,0.067,NA,NA
2009-09-17,2009,9,"Dissolved","Bottom",4917370,"mg/l",0.891,0.047,18.9574468085106,41.9210364422652
2009-09-17,2009,9,"Dissolved","Bottom",4917390,"mg/l",0.689,0.047,14.6595744680851,32.4170528717404
2009-09-17,2009,9,"Dissolved","Bottom",4917500,"mg/l",0.715,0.046,15.5434782608696,34.3716495789372
2009-09-17,2009,9,"Dissolved","Surface",4917310,"mg/l",0.485,0.048,10.1041666666667,22.3435752361914
2009-09-17,2009,9,"Dissolved","Surface",4917370,"mg/l",1.79,0.046,38.9130434782609,86.0493045402765
2009-09-17,2009,9,"Dissolved","Surface",4917390,"mg/l",0.636,0.048,13.25,29.30002855715
2009-09-17,2009,9,"Dissolved","Surface",4917450,"mg/l",1.57,0.107,14.6728971962617,32.4465137257806
2009-09-17,2009,9,"Dissolved","Surface",4917500,"mg/l",0.651,0.057,11.4210526315789,25.2556353402246
2009-09-17,2009,9,"Dissolved","Surface",4917520,"mg/l",0.656,0.056,11.7142857142857,25.9040683739763
2009-09-17,2009,9,"Dissolved","Surface",4917600,"mg/l",1.66,0.076,21.8421052631579,48.2999477704757
2009-09-17,2009,9,"Dissolved","Surface",4917770,"mg/l",0.733,0.076,9.64473684210526,21.3276275396137
2009-09-17,2009,9,"Total","Bottom",4917370,"mg/l",NA,0.061,NA,NA
2009-09-17,2009,9,"Total","Bottom",4917390,"mg/l",NA,0.059,NA,NA
2009-09-17,2009,9,"Total","Bottom",4917500,"mg/l",NA,0.071,NA,NA
2009-09-17,2009,9,"Total","Surface",4917310,"mg/l",NA,0.05,NA,NA
2009-09-17,2009,9,"Total","Surface",4917370,"mg/l",NA,0.055,NA,NA
2009-09-17,2009,9,"Total","Surface",4917390,"mg/l",NA,0.06,NA,NA
2009-09-17,2009,9,"Total","Surface",4917450,"mg/l",NA,0.165,NA,NA
2009-09-17,2009,9,"Total","Surface",4917500,"mg/l",NA,0.045,NA,NA
2009-09-17,2009,9,"Total","Surface",4917520,"mg/l",NA,0.055,NA,NA
2009-09-17,2009,9,"Total","Surface",4917600,"mg/l",NA,0.105,NA,NA
2009-09-17,2009,9,"Total","Surface",4917770,"mg/l",NA,0.102,NA,NA
2009-10-07,2009,10,"Dissolved","Surface",4917310,"mg/l",0.757,0.057,13.280701754386,29.3679200500001
2009-10-07,2009,10,"Dissolved","Surface",4917370,"mg/l",0.536,0.056,9.57142857142857,21.1655192811757
2009-10-07,2009,10,"Dissolved","Surface",4917390,"mg/l",0.637,0.05,12.74,28.1722538730635
2009-10-07,2009,10,"Dissolved","Surface",4917450,"mg/l",0.851,0.079,10.7721518987342,23.8207062833863
2009-10-07,2009,10,"Dissolved","Surface",4917500,"mg/l",0.553,0.046,12.0217391304348,26.5839471568564
2009-10-07,2009,10,"Dissolved","Surface",4917520,"mg/l",0.687,0.05,13.74,30.3835767830371
2009-10-07,2009,10,"Dissolved","Surface",4917600,"mg/l",1,0.046,21.7391304347826,48.0722371733388
2009-10-07,2009,10,"Dissolved","Surface",4917770,"mg/l",0.683,0.049,13.9387755102041,30.823133622693
2009-10-07,2009,10,"Total","Surface",4917310,"mg/l",NA,0.0643,NA,NA
2009-10-07,2009,10,"Total","Surface",4917370,"mg/l",NA,0.211,NA,NA
2009-10-07,2009,10,"Total","Surface",4917390,"mg/l",NA,0.0461,NA,NA
2009-10-07,2009,10,"Total","Surface",4917450,"mg/l",NA,0.206,NA,NA
2009-10-07,2009,10,"Total","Surface",4917500,"mg/l",NA,0.0426,NA,NA
2009-10-07,2009,10,"Total","Surface",4917520,"mg/l",NA,0.049,NA,NA
2009-10-07,2009,10,"Total","Surface",4917600,"mg/l",NA,0.0559,NA,NA
2009-10-07,2009,10,"Total","Surface",4917770,"mg/l",NA,0.0772,NA,NA
2010-06-14,2010,6,"Dissolved","Bottom",4917310,"mg/l",0.487,0.052,9.36538461538461,20.7098895607141
2010-06-14,2010,6,"Dissolved","Bottom",4917370,"mg/l",0.457,0.056,8.16071428571429,18.0459744617487
2010-06-14,2010,6,"Dissolved","Bottom",4917390,"mg/l",0.432,0.01,43.2,95.5291497108588
2010-06-14,2010,6,"Dissolved","Bottom",4917500,"mg/l",0.46,0.052,8.84615384615385,19.5617026651509
2010-06-14,2010,6,"Dissolved","Bottom",4917520,"mg/l",0.495,0.054,9.16666666666667,20.2704600080912
2010-06-14,2010,6,"Dissolved","Surface",4917310,"mg/l",0.394,0.045,8.75555555555556,19.3613605895465
2010-06-14,2010,6,"Dissolved","Surface",4917320,"mg/l",0.425,0.052,8.17307692307692,18.0733122449764
2010-06-14,2010,6,"Dissolved","Surface",4917370,"mg/l",0.344,0.01,34.4,76.0695081030913
2010-06-14,2010,6,"Dissolved","Surface",4917390,"mg/l",0.386,0.055,7.01818181818182,15.5194662409055
2010-06-14,2010,6,"Dissolved","Surface",4917450,"mg/l",0.296,0.051,5.80392156862745,12.8343447323957
2010-06-14,2010,6,"Dissolved","Surface",4917500,"mg/l",0.369,0.048,7.6875,16.9995448704219
2010-06-14,2010,6,"Dissolved","Surface",4917520,"mg/l",0.313,0.055,5.69090909090909,12.5844376513042
2010-06-14,2010,6,"Dissolved","Surface",4917600,"mg/l",0.4,0.01,40,88.4529163989434
2010-06-14,2010,6,"Dissolved","Surface",4917770,"mg/l",0.357,0.01,35.7,78.944227886057
2010-06-14,2010,6,"Total","Bottom",4917310,"mg/l",NA,0.051,NA,NA
2010-06-14,2010,6,"Total","Bottom",4917370,"mg/l",NA,0.05,NA,NA
2010-06-14,2010,6,"Total","Bottom",4917390,"mg/l",NA,0.065,NA,NA
2010-06-14,2010,6,"Total","Bottom",4917500,"mg/l",NA,0.066,NA,NA
2010-06-14,2010,6,"Total","Bottom",4917520,"mg/l",NA,0.069,NA,NA
2010-06-14,2010,6,"Total","Surface",4917310,"mg/l",NA,0.047,NA,NA
2010-06-14,2010,6,"Total","Surface",4917320,"mg/l",NA,0.046,NA,NA
2010-06-14,2010,6,"Total","Surface",4917370,"mg/l",NA,0.049,NA,NA
2010-06-14,2010,6,"Total","Surface",4917390,"mg/l",NA,0.048,NA,NA
2010-06-14,2010,6,"Total","Surface",4917450,"mg/l",NA,0.22,NA,NA
2010-06-14,2010,6,"Total","Surface",4917500,"mg/l",NA,0.064,NA,NA
2010-06-14,2010,6,"Total","Surface",4917520,"mg/l",NA,0.066,NA,NA
2010-06-14,2010,6,"Total","Surface",4917600,"mg/l",NA,0.063,NA,NA
2010-06-14,2010,6,"Total","Surface",4917770,"mg/l",NA,0.069,NA,NA
2010-07-15,2010,7,"Dissolved","Bottom",4917390,"mg/l",0.428,0.01,42.8,94.6446205468694
2010-07-15,2010,7,"Dissolved","Surface",4917310,"mg/l",0.582,0.044,13.2272727272727,29.249771218287
2010-07-15,2010,7,"Dissolved","Surface",4917320,"mg/l",0.542,0.042,12.9047619047619,28.5365956477544
2010-07-15,2010,7,"Dissolved","Surface",4917370,"mg/l",0.529,0.01,52.9,116.978981937603
2010-07-15,2010,7,"Dissolved","Surface",4917390,"mg/l",0.466,0.045,10.3555555555556,22.8994772455042
2010-07-15,2010,7,"Dissolved","Surface",4917450,"mg/l",0.709,0.052,13.6346153846154,30.1505373686783
2010-07-15,2010,7,"Dissolved","Surface",4917500,"mg/l",0.405,0.01,40.5,89.5585778539302
2010-07-15,2010,7,"Dissolved","Surface",4917520,"mg/l",0.415,0.045,9.22222222222222,20.3933112808675
2010-07-15,2010,7,"Dissolved","Surface",4917600,"mg/l",0.458,0.01,45.8,101.27858927679
2010-07-15,2010,7,"Dissolved","Surface",4917770,"mg/l",0.417,0.01,41.7,92.2121653458985
2010-07-15,2010,7,"Total","Bottom",4917390,"mg/l",NA,0.073,NA,NA
2010-07-15,2010,7,"Total","Surface",4917310,"mg/l",NA,0.06,NA,NA
2010-07-15,2010,7,"Total","Surface",4917320,"mg/l",NA,0.07,NA,NA
2010-07-15,2010,7,"Total","Surface",4917370,"mg/l",NA,0.067,NA,NA
2010-07-15,2010,7,"Total","Surface",4917390,"mg/l",NA,0.068,NA,NA
2010-07-15,2010,7,"Total","Surface",4917450,"mg/l",NA,0.256,NA,NA
2010-07-15,2010,7,"Total","Surface",4917500,"mg/l",NA,0.071,NA,NA
2010-07-15,2010,7,"Total","Surface",4917520,"mg/l",NA,0.073,NA,NA
2010-07-15,2010,7,"Total","Surface",4917600,"mg/l",NA,0.074,NA,NA
2010-07-15,2010,7,"Total","Surface",4917770,"mg/l",NA,0.079,NA,NA
2010-08-19,2010,8,"Dissolved","Bottom",4917390,"mg/l",0.474,0.044,10.7727272727273,23.8219786210791
2010-08-19,2010,8,"Dissolved","Surface",4917370,"mg/l",0.537,0.044,12.2045454545455,26.9881909694503
2010-08-19,2010,8,"Dissolved","Surface",4917390,"mg/l",0.53,0.045,11.7777777777778,26.0444698285778
2010-08-19,2010,8,"Dissolved","Surface",4917450,"mg/l",0.983,0.116,8.47413793103448,18.7390553491727
2010-08-19,2010,8,"Dissolved","Surface",4917500,"mg/l",0.522,0.074,7.05405405405405,15.5987913379218
2010-08-19,2010,8,"Dissolved","Surface",4917600,"mg/l",0.644,0.045,14.3111111111111,31.6464878671775
2010-08-19,2010,8,"Dissolved","Surface",4917770,"mg/l",0.514,0.044,11.6818181818182,25.8322721756005
2010-08-19,2010,8,"Total","Bottom",4917390,"mg/l",NA,0.209,NA,NA
2010-08-19,2010,8,"Total","Surface",4917370,"mg/l",NA,0.107,NA,NA
2010-08-19,2010,8,"Total","Surface",4917390,"mg/l",NA,0.086,NA,NA
2010-08-19,2010,8,"Total","Surface",4917450,"mg/l",NA,0.693,NA,NA
2010-08-19,2010,8,"Total","Surface",4917500,"mg/l",NA,0.12,NA,NA
2010-08-19,2010,8,"Total","Surface",4917600,"mg/l",NA,0.146,NA,NA
2010-08-19,2010,8,"Total","Surface",4917770,"mg/l",NA,0.07,NA,NA
2010-08-23,2010,8,"Dissolved","Surface",4917310,"mg/l",0.63,0.045,14,30.9585207396302
2010-08-23,2010,8,"Dissolved","Surface",4917320,"mg/l",0.644,0.044,14.6363636363636,32.3657262277952
2010-08-23,2010,8,"Dissolved","Surface",4917520,"mg/l",0.516,0.044,11.7272727272727,25.9327868533266
2010-08-23,2010,8,"Total","Surface",4917310,"mg/l",NA,0.113,NA,NA
2010-08-23,2010,8,"Total","Surface",4917320,"mg/l",NA,0.083,NA,NA
2010-08-23,2010,8,"Total","Surface",4917520,"mg/l",NA,0.114,NA,NA
2010-09-15,2010,9,"Total","Surface",4917450,"mg/l",NA,0.01,NA,NA
2011-08-22,2011,8,"Dissolved","Bottom",4917370,"mg/l",0.476,0.041,11.609756097561,25.6729196377421
2011-08-22,2011,8,"Dissolved","Bottom",4917390,"mg/l",0.413,0.051,8.09803921568627,17.9073796435116
2011-08-22,2011,8,"Dissolved","Bottom",4917500,"mg/l",0.416,0.037,11.2432432432432,24.8624413661895
2011-08-22,2011,8,"Dissolved","Bottom",4917770,"mg/l",0.438,0.038,11.5263157894737,25.4884061728534
2011-08-22,2011,8,"Dissolved","Surface",4917310,"mg/l",0.504,0.041,12.2926829268293,27.1830913811387
2011-08-22,2011,8,"Dissolved","Surface",4917370,"mg/l",0.492,0.033,14.9090909090909,32.9688142941516
2011-08-22,2011,8,"Dissolved","Surface",4917390,"mg/l",0.406,0.057,7.12280701754386,15.7508263412154
2011-08-22,2011,8,"Dissolved","Surface",4917450,"mg/l",0.574,0.087,6.59770114942529,14.5896477048832
2011-08-22,2011,8,"Dissolved","Surface",4917500,"mg/l",0.445,0.039,11.4102564102564,25.231761408673
2011-08-22,2011,8,"Dissolved","Surface",4917520,"mg/l",0.413,0.038,10.8684210526316,24.0335884689234
2011-08-22,2011,8,"Dissolved","Surface",4917600,"mg/l",0.502,0.043,11.6744186046512,25.815909321087
2011-08-22,2011,8,"Dissolved","Surface",4917770,"mg/l",0.413,0.038,10.8684210526316,24.0335884689234
2011-08-22,2011,8,"Total","Bottom",4917370,"mg/l",NA,0.037,NA,NA
2011-08-22,2011,8,"Total","Bottom",4917390,"mg/l",NA,0.066,NA,NA
2011-08-22,2011,8,"Total","Bottom",4917500,"mg/l",NA,0.028,NA,NA
2011-08-22,2011,8,"Total","Bottom",4917770,"mg/l",NA,0.038,NA,NA
2011-08-22,2011,8,"Total","Surface",4917310,"mg/l",NA,0.041,NA,NA
2011-08-22,2011,8,"Total","Surface",4917370,"mg/l",NA,0.028,NA,NA
2011-08-22,2011,8,"Total","Surface",4917390,"mg/l",NA,0.051,NA,NA
2011-08-22,2011,8,"Total","Surface",4917450,"mg/l",NA,0.198,NA,NA
2011-08-22,2011,8,"Total","Surface",4917500,"mg/l",NA,0.032,NA,NA
2011-08-22,2011,8,"Total","Surface",4917520,"mg/l",NA,0.042,NA,NA
2011-08-22,2011,8,"Total","Surface",4917600,"mg/l",NA,0.026,NA,NA
2011-08-22,2011,8,"Total","Surface",4917770,"mg/l",NA,0.03,NA,NA
2011-09-22,2011,9,"Dissolved","Bottom",4917370,"mg/l",0.327,0.045,7.26666666666667,16.0689464791414
2011-09-22,2011,9,"Dissolved","Bottom",4917390,"mg/l",0.336,0.025,13.44,29.720179910045
2011-09-22,2011,9,"Dissolved","Bottom",4917770,"mg/l",0.351,0.024,14.625,32.3405975583637
2011-09-22,2011,9,"Dissolved","Surface",4917310,"mg/l",0.371,0.039,9.51282051282051,21.0359179384667
2011-09-22,2011,9,"Dissolved","Surface",4917370,"mg/l",0.344,0.036,9.55555555555556,21.1304189175254
2011-09-22,2011,9,"Dissolved","Surface",4917390,"mg/l",0.338,0.025,13.52,29.8970857428429
2011-09-22,2011,9,"Dissolved","Surface",4917450,"mg/l",0.567,0.03,18.9,41.7940029985007
2011-09-22,2011,9,"Dissolved","Surface",4917500,"mg/l",0.34,0.026,13.0769230769231,28.9172995919623
2011-09-22,2011,9,"Dissolved","Surface",4917520,"mg/l",0.362,0.025,14.48,32.0199557364175
2011-09-22,2011,9,"Dissolved","Surface",4917600,"mg/l",0.594,0.024,24.75,54.7302420218462
2011-09-22,2011,9,"Dissolved","Surface",4917770,"mg/l",0.348,0.0015,232,513.026915113871
2011-09-22,2011,9,"Total","Bottom",4917370,"mg/l",NA,0.043,NA,NA
2011-09-22,2011,9,"Total","Bottom",4917390,"mg/l",NA,0.041,NA,NA
2011-09-22,2011,9,"Total","Bottom",4917770,"mg/l",NA,0.068,NA,NA
2011-09-22,2011,9,"Total","Surface",4917310,"mg/l",NA,0.04,NA,NA
2011-09-22,2011,9,"Total","Surface",4917370,"mg/l",NA,0.045,NA,NA
2011-09-22,2011,9,"Total","Surface",4917390,"mg/l",NA,0.035,NA,NA
2011-09-22,2011,9,"Total","Surface",4917450,"mg/l",NA,0.206,NA,NA
2011-09-22,2011,9,"Total","Surface",4917500,"mg/l",NA,0.05,NA,NA
2011-09-22,2011,9,"Total","Surface",4917520,"mg/l",NA,0.032,NA,NA
2011-09-22,2011,9,"Total","Surface",4917600,"mg/l",NA,0.046,NA,NA
2011-09-22,2011,9,"Total","Surface",4917770,"mg/l",NA,0.053,NA,NA
2011-10-12,2011,10,"Dissolved","Bottom",4917390,"mg/l",0.452,0.0224,20.1785714285714,44.6213372905384
2011-10-12,2011,10,"Dissolved","Bottom",4917500,"mg/l",0.459,0.027,17,37.5924894695509
2011-10-12,2011,10,"Dissolved","Surface",4917310,"mg/l",0.498,0.0238,20.9243697478992,46.2705382002876
2011-10-12,2011,10,"Dissolved","Surface",4917370,"mg/l",0.474,0.0268,17.6865671641791,39.1107111689358
2011-10-12,2011,10,"Dissolved","Surface",4917390,"mg/l",0.469,0.0229,20.4803493449782,45.2886657108127
2011-10-12,2011,10,"Dissolved","Surface",4917450,"mg/l",1.03,0.099,10.4040404040404,23.0066929017454
2011-10-12,2011,10,"Dissolved","Surface",4917500,"mg/l",0.408,0.0238,17.1428571428571,37.9083927424043
2011-10-12,2011,10,"Dissolved","Surface",4917520,"mg/l",0.477,0.0245,19.469387755102,43.0531031860163
2011-10-12,2011,10,"Dissolved","Surface",4917600,"mg/l",1.27,0.0249,51.004016064257,112.786349223552
2011-10-12,2011,10,"Dissolved","Surface",4917770,"mg/l",0.479,0.0399,12.0050125313283,26.5469592450463
2011-10-12,2011,10,"Total","Bottom",4917390,"mg/l",NA,0.037,NA,NA
2011-10-12,2011,10,"Total","Bottom",4917500,"mg/l",NA,0.046,NA,NA
2011-10-12,2011,10,"Total","Surface",4917310,"mg/l",NA,0.045,NA,NA
2011-10-12,2011,10,"Total","Surface",4917370,"mg/l",NA,0.033,NA,NA
2011-10-12,2011,10,"Total","Surface",4917390,"mg/l",NA,0.036,NA,NA
2011-10-12,2011,10,"Total","Surface",4917450,"mg/l",NA,0.129,NA,NA
2011-10-12,2011,10,"Total","Surface",4917500,"mg/l",NA,0.07,NA,NA
2011-10-12,2011,10,"Total","Surface",4917520,"mg/l",NA,0.038,NA,NA
2011-10-12,2011,10,"Total","Surface",4917600,"mg/l",NA,0.029,NA,NA
2011-10-12,2011,10,"Total","Surface",4917770,"mg/l",NA,0.06,NA,NA
2012-05-31,2012,5,"Dissolved","Bottom",4917370,"mg/l",0.525,0.049,10.7142857142857,23.6927454640027
2012-05-31,2012,5,"Dissolved","Bottom",4917390,"mg/l",0.506,0.041,12.3414634146341,27.2909607913813
2012-05-31,2012,5,"Dissolved","Bottom",4917500,"mg/l",0.482,0.027,17.8518518518519,39.4762089854544
2012-05-31,2012,5,"Dissolved","Surface",4917310,"mg/l",0.695,0.052,13.3653846153846,29.5551812006085
2012-05-31,2012,5,"Dissolved","Surface",4917370,"mg/l",0.539,0.041,13.1463414634146,29.0708060603844
2012-05-31,2012,5,"Dissolved","Surface",4917390,"mg/l",0.534,0.036,14.8333333333333,32.8012898312748
2012-05-31,2012,5,"Dissolved","Surface",4917450,"mg/l",0.589,0.055,10.7090909090909,23.6812580722626
2012-05-31,2012,5,"Dissolved","Surface",4917500,"mg/l",0.564,0.041,13.7560975609756,30.4191736884171
2012-05-31,2012,5,"Dissolved","Surface",4917520,"mg/l",0.515,0.044,11.7045454545455,25.8825295144635
2012-05-31,2012,5,"Dissolved","Surface",4917600,"mg/l",0.451,0.034,13.2647058823529,29.3325480117084
2012-05-31,2012,5,"Dissolved","Surface",4917770,"mg/l",0.495,0.038,13.0263157894737,28.8053905378138
2012-05-31,2012,5,"Total","Bottom",4917370,"mg/l",NA,0.04,NA,NA
2012-05-31,2012,5,"Total","Bottom",4917390,"mg/l",NA,0.036,NA,NA
2012-05-31,2012,5,"Total","Bottom",4917500,"mg/l",NA,0.041,NA,NA
2012-05-31,2012,5,"Total","Surface",4917310,"mg/l",NA,0.047,NA,NA
2012-05-31,2012,5,"Total","Surface",4917370,"mg/l",NA,0.035,NA,NA
2012-05-31,2012,5,"Total","Surface",4917390,"mg/l",NA,0.029,NA,NA
2012-05-31,2012,5,"Total","Surface",4917450,"mg/l",NA,0.121,NA,NA
2012-05-31,2012,5,"Total","Surface",4917500,"mg/l",NA,0.033,NA,NA
2012-05-31,2012,5,"Total","Surface",4917520,"mg/l",NA,0.033,NA,NA
2012-05-31,2012,5,"Total","Surface",4917600,"mg/l",NA,0.03,NA,NA
2012-05-31,2012,5,"Total","Surface",4917770,"mg/l",NA,0.03,NA,NA
2012-07-02,2012,7,"Dissolved","Bottom",4917390,"mg/l",0.397,0.017,23.3529411764706,51.6408938387949
2012-07-02,2012,7,"Dissolved","Surface",4917310,"mg/l",0.539,0.082,6.57317073170732,14.5354030301922
2012-07-02,2012,7,"Dissolved","Surface",4917370,"mg/l",0.432,0.041,10.5365853658537,23.2997926124046
2012-07-02,2012,7,"Dissolved","Surface",4917390,"mg/l",0.431,0.038,11.3421052631579,25.081057215753
2012-07-02,2012,7,"Dissolved","Surface",4917450,"mg/l",0.804,0.085,9.45882352941176,20.9165131719854
2012-07-02,2012,7,"Dissolved","Surface",4917500,"mg/l",0.42,0.04,10.5,23.2188905547226
2012-07-02,2012,7,"Dissolved","Surface",4917520,"mg/l",0.39,0.041,9.51219512195122,21.0345349973097
2012-07-02,2012,7,"Dissolved","Surface",4917600,"mg/l",0.502,0.038,13.2105263157895,29.2127394949142
2012-07-02,2012,7,"Dissolved","Surface",4917770,"mg/l",0.624,0.044,14.1818181818182,31.3605794505345
2012-07-02,2012,7,"Total","Bottom",4917390,"mg/l",NA,0.034,NA,NA
2012-07-02,2012,7,"Total","Surface",4917310,"mg/l",NA,0.038,NA,NA
2012-07-02,2012,7,"Total","Surface",4917370,"mg/l",NA,0.029,NA,NA
2012-07-02,2012,7,"Total","Surface",4917390,"mg/l",NA,0.033,NA,NA
2012-07-02,2012,7,"Total","Surface",4917450,"mg/l",NA,0.334,NA,NA
2012-07-02,2012,7,"Total","Surface",4917500,"mg/l",NA,0.029,NA,NA
2012-07-02,2012,7,"Total","Surface",4917520,"mg/l",NA,0.034,NA,NA
2012-07-02,2012,7,"Total","Surface",4917600,"mg/l",NA,0.054,NA,NA
2012-07-02,2012,7,"Total","Surface",4917770,"mg/l",NA,0.088,NA,NA
2012-08-15,2012,8,"Dissolved","Bottom",4917310,"mg/l",0.578,0.087,6.64367816091954,14.6913177237326
2012-08-15,2012,8,"Dissolved","Bottom",4917370,"mg/l",0.487,0.064,7.609375,16.8267852680802
2012-08-15,2012,8,"Dissolved","Bottom",4917390,"mg/l",0.587,0.052,11.2884615384615,24.9624336183557
2012-08-15,2012,8,"Dissolved","Bottom",4917500,"mg/l",0.424,0.034,12.4705882352941,27.5764974655529
2012-08-15,2012,8,"Dissolved","Bottom",4917520,"mg/l",0.509,0.054,9.42592592592593,20.843765947714
2012-08-15,2012,8,"Dissolved","Surface",4917310,"mg/l",0.589,0.074,7.95945945945946,17.6009350537087
2012-08-15,2012,8,"Dissolved","Surface",4917370,"mg/l",0.497,0.058,8.56896551724138,18.9487497630495
2012-08-15,2012,8,"Dissolved","Surface",4917390,"mg/l",0.536,0.054,9.92592592592593,21.9494274027008
2012-08-15,2012,8,"Dissolved","Surface",4917450,"mg/l",0.868,0.075,11.5733333333333,25.592377144761
2012-08-15,2012,8,"Dissolved","Surface",4917500,"mg/l",0.363,0.022,16.5,36.4868280145641
2012-08-15,2012,8,"Dissolved","Surface",4917520,"mg/l",0.496,0.048,10.3333333333333,22.8503367363937
2012-08-15,2012,8,"Dissolved","Surface",4917600,"mg/l",0.683,0.043,15.8837209302326,35.1240359886502
2012-08-15,2012,8,"Dissolved","Surface",4917770,"mg/l",0.445,0.024,18.5416666666667,41.0016122890936
2012-08-15,2012,8,"Total","Bottom",4917310,"mg/l",NA,0.15,NA,NA
2012-08-15,2012,8,"Total","Bottom",4917370,"mg/l",NA,0.081,NA,NA
2012-08-15,2012,8,"Total","Bottom",4917390,"mg/l",NA,0.062,NA,NA
2012-08-15,2012,8,"Total","Bottom",4917500,"mg/l",NA,0.036,NA,NA
2012-08-15,2012,8,"Total","Bottom",4917520,"mg/l",NA,0.066,NA,NA
2012-08-15,2012,8,"Total","Surface",4917310,"mg/l",NA,0.096,NA,NA
2012-08-15,2012,8,"Total","Surface",4917370,"mg/l",NA,0.078,NA,NA
