Lab_Name,Project,SiteName,Monitoring Location ID,Monitoring Location Latitude,Monitoring Location Longitude,Date,SampleType,SampleDepth,SampleZone,CollectionProcedure,Genus,Taxon,Division,NumberinStand,RankinStand,RelativeDensity,turalUnitsperML,CellperML,CellVolume_u3mL
Rushforth Phycology,Utah Clean Lakes and Reservoirs,Utah Lake 0.5 miles West of Geneva Discharge #15-A,4917310,40.32087284,-111.7775375,10/23/2013,Total Plankton Sample,.3 m.,Surface,Water column,Scenedesmus,Scenedesmus dimorphus,Chlorophyta,1,9,0,1,4,1400
Rushforth Phycology,Utah Lakes and Reservoirs,Utah Lake 0.5 miles West of Geneva Discharge #15-A,4917310,40.32087284,-111.7775375,7/1/2014,Total Plankton Sample,.8 m.,surface,Water column,Dolichospermum,Anabaena species,Cyanophyta,4,2,5.9,11.2,302,560000
Rushforth Phycology,Utah Lakes and Reservoirs,Utah Lake 0.5 miles West of Geneva Discharge #15-A,4917310,40.32087284,-111.7775375,7/1/2014,Total Plankton Sample,.8 m.,surface,Water column,Aphanizomenon,Aphanizomenon flos-aquae,Cyanophyta,147,1,81.9,411.6,25108,7820400
Rushforth Phycology,Utah Lakes and Reservoirs,Utah Lake 0.5 miles West of Geneva Discharge #15-A,4917310,40.32087284,-111.7775375,7/1/2014,Total Plankton Sample,.8 m.,surface,Water column,Aulacoseira ,Aulacoseira species 1,Bacillariophyta,2,7,0.6,5.6,22,56000
Rushforth Phycology,Utah Lakes and Reservoirs,Utah Lake 0.5 miles West of Geneva Discharge #15-A,4917310,40.32087284,-111.7775375,7/1/2014,Total Plankton Sample,.8 m.,surface,Water column,Centric diatom,centric diatoms,Bacillariophyta,7,9,0.1,19.6,20,13720
Rushforth Phycology,Utah Lakes and Reservoirs,Utah Lake 0.5 miles West of Geneva Discharge #15-A,4917310,40.32087284,-111.7775375,7/1/2014,Total Plankton Sample,.8 m.,surface,Water column,Ceratium,Ceratium hirundinella,Dinophyta,1,5,1.1,2.8,3,108998.4
Rushforth Phycology,Utah Lakes and Reservoirs,Utah Lake 0.5 miles West of Geneva Discharge #15-A,4917310,40.32087284,-111.7775375,7/1/2014,Total Plankton Sample,.8 m.,surface,Water column,Coelastrum,Coelastrum species,Chlorophyta,1,6,1,2.8,45,96499.2
Rushforth Phycology,Utah Lakes and Reservoirs,Utah Lake 0.5 miles West of Geneva Discharge #15-A,4917310,40.32087284,-111.7775375,7/1/2014,Total Plankton Sample,.8 m.,surface,Water column,Crucigenia,Crucigenia species,Chlorophyta,5,10,0.1,14,224,9800
Rushforth Phycology,Utah Lakes and Reservoirs,Utah Lake 0.5 miles West of Geneva Discharge #15-A,4917310,40.32087284,-111.7775375,7/1/2014,Total Plankton Sample,.8 m.,surface,Water column,Oocystis,Oocystis borgei,Chlorophyta,3,8,0.4,8.4,34,33600
Rushforth Phycology,Utah Lakes and Reservoirs,Utah Lake 0.5 miles West of Geneva Discharge #15-A,4917310,40.32087284,-111.7775375,7/1/2014,Total Plankton Sample,.8 m.,surface,Water column,Schroederia,Schroederia setigera,Chlorophyta,17,3,5,47.6,48,476000
Rushforth Phycology,Utah Lakes and Reservoirs,Utah Lake 0.5 miles West of Geneva Discharge #15-A,4917310,40.32087284,-111.7775375,7/1/2014,Total Plankton Sample,.8 m.,surface,Water column,Sphaerocystis,Sphaerocystis schroeteri,Chlorophyta,3,4,3.9,8.4,941,373497.6
Rushforth Phycology,Utah Lakes and Reservoirs,Utah Lake 0.5 miles West of Geneva Discharge #15-A,4917310,40.32087284,-111.7775375,9/24/2014,Total Plankton Sample,surface,surface,Water column,Centric diatom,centric diatoms,Bacillariophyta,10,4,8.1,28,28,19600
Rushforth Phycology,Utah Lakes and Reservoirs,Utah Lake 0.5 miles West of Geneva Discharge #15-A,4917310,40.32087284,-111.7775375,9/24/2014,Total Plankton Sample,surface,surface,Water column,Coelastrum,Coelastrum species,Chlorophyta,1,1,39.8,2.8,45,96499.2
Rushforth Phycology,Utah Lakes and Reservoirs,Utah Lake 0.5 miles West of Geneva Discharge #15-A,4917310,40.32087284,-111.7775375,9/24/2014,Total Plankton Sample,surface,surface,Water column,Crucigenia,Crucigenia species,Chlorophyta,5,5,4,14,224,9800
Rushforth Phycology,Utah Lakes and Reservoirs,Utah Lake 0.5 miles West of Geneva Discharge #15-A,4917310,40.32087284,-111.7775375,9/24/2014,Total Plankton Sample,surface,surface,Water column,Oocystis,Oocystis borgei,Chlorophyta,2,3,9.2,5.6,22,22400
Rushforth Phycology,Utah Lakes and Reservoirs,Utah Lake 0.5 miles West of Geneva Discharge #15-A,4917310,40.32087284,-111.7775375,9/24/2014,Total Plankton Sample,surface,surface,Water column,Pennate diatom,pennate diatoms,Bacillariophyta,4,6,3.7,11.2,11,8960
Rushforth Phycology,Utah Lakes and Reservoirs,Utah Lake 0.5 miles West of Geneva Discharge #15-A,4917310,40.32087284,-111.7775375,9/24/2014,Total Plankton Sample,surface,surface,Water column,Pteromonas,Pteromonas species,Chlorophyta,1,7,0.5,2.8,3,1288
Rushforth Phycology,Utah Lakes and Reservoirs,Utah Lake 0.5 miles West of Geneva Discharge #15-A,4917310,40.32087284,-111.7775375,9/24/2014,Total Plankton Sample,surface,surface,Water column,Schroederia,Schroederia setigera,Chlorophyta,3,2,34.6,8.4,8,84000
Rushforth Phycology,Utah Lakes and Reservoirs,Utah Lake,4917300,40.32078534,-111.7677084,9/24/2014,Total Plankton Sample,0.13 m,Secchi depth,Water column,Ankistrodesmus,Ankistrodesmus falcatus,Chlorophyta,3,12,1.2,7.2,7,5652
Rushforth Phycology,Utah Lakes and Reservoirs,Utah Lake,4917300,40.32078534,-111.7677084,9/24/2014,Total Plankton Sample,0.13 m,Secchi depth,Water column,Ankyra,Ankyra judayi,Dinophyta,1,15,0.4,2.4,2,1680
Rushforth Phycology,Utah Lakes and Reservoirs,Utah Lake,4917300,40.32078534,-111.7677084,9/24/2014,Total Plankton Sample,0.13 m,Secchi depth,Water column,Aphanizomenon,Aphanizomenon flos-aquae,Cyanophyta,1,4,10.1,2.4,146,45600
Rushforth Phycology,Utah Lakes and Reservoirs,Utah Lake,4917300,40.32078534,-111.7677084,9/24/2014,Total Plankton Sample,0.13 m,Secchi depth,Water column,Centric diatom,centric diatoms,Bacillariophyta,17,6,6.3,40.8,41,28560
Rushforth Phycology,Utah Lakes and Reservoirs,Utah Lake,4917300,40.32078534,-111.7677084,9/24/2014,Total Plankton Sample,0.13 m,Secchi depth,Water column,Crucigenia,Crucigenia species,Chlorophyta,28,3,10.4,67.2,1075,47040
Rushforth Phycology,Utah Lakes and Reservoirs,Utah Lake,4917300,40.32078534,-111.7677084,9/24/2014,Total Plankton Sample,0.13 m,Secchi depth,Water column,Lagerheimia,Lagerheimia species,Chlorophyta,1,18,0.1,2.4,2,240
Rushforth Phycology,Utah Lakes and Reservoirs,Utah Lake,4917300,40.32078534,-111.7677084,9/24/2014,Total Plankton Sample,0.13 m,Secchi depth,Water column,Melosira,Melosira granulata var. angustissima,Bacillariophyta,2,7,4.9,4.8,43,22080
Rushforth Phycology,Utah Lakes and Reservoirs,Utah Lake,4917300,40.32078534,-111.7677084,9/24/2014,Total Plankton Sample,0.13 m,Secchi depth,Water column,Melosira,Melosira varians,Bacillariophyta,1,10,1.9,2.4,7,8400
Rushforth Phycology,Utah Lakes and Reservoirs,Utah Lake,4917300,40.32078534,-111.7677084,9/24/2014,Total Plankton Sample,0.13 m,Secchi depth,Water column,Oocystis,Oocystis borgei,Chlorophyta,2,8,4.2,4.8,19,19200
Rushforth Phycology,Utah Lakes and Reservoirs,Utah Lake,4917300,40.32078534,-111.7677084,9/24/2014,Total Plankton Sample,0.13 m,Secchi depth,Water column,Oocystis,Oocystis gigas,Chlorophyta,1,9,3.2,2.4,2,14400
Rushforth Phycology,Utah Lakes and Reservoirs,Utah Lake,4917300,40.32078534,-111.7677084,9/24/2014,Total Plankton Sample,0.13 m,Secchi depth,Water column,Oocystis,Oocystis species,Chlorophyta,12,5,9.5,28.8,115,43200
Rushforth Phycology,Utah Lakes and Reservoirs,Utah Lake,4917300,40.32078534,-111.7677084,9/24/2014,Total Plankton Sample,0.13 m,Secchi depth,Water column,Pennate diatom,pennate diatoms,Bacillariophyta,79,1,33.4,189.6,190,151680
Rushforth Phycology,Utah Lakes and Reservoirs,Utah Lake,4917300,40.32078534,-111.7677084,9/24/2014,Total Plankton Sample,0.13 m,Secchi depth,Water column,Pseudanabaena,Pseudanabaena species,Cyanophyta,1,16,0.3,2.4,43,1440
Rushforth Phycology,Utah Lakes and Reservoirs,Utah Lake,4917300,40.32078534,-111.7677084,9/24/2014,Total Plankton Sample,0.13 m,Secchi depth,Water column,Pteromonas,Pteromonas species,Chlorophyta,1,17,0.2,2.4,2,1104
Rushforth Phycology,Utah Lakes and Reservoirs,Utah Lake,4917300,40.32078534,-111.7677084,9/24/2014,Total Plankton Sample,0.13 m,Secchi depth,Water column,Quadrigula,Quadrigula lacustris,Chlorophyta,1,11,1.8,2.4,7,8140.8
Rushforth Phycology,Utah Lakes and Reservoirs,Utah Lake,4917300,40.32078534,-111.7677084,9/24/2014,Total Plankton Sample,0.13 m,Secchi depth,Water column,Scenedesmus,Scenedesmus bijuga,Chlorophyta,1,13,1.1,2.4,10,4800
Rushforth Phycology,Utah Lakes and Reservoirs,Utah Lake,4917300,40.32078534,-111.7677084,9/24/2014,Total Plankton Sample,0.13 m,Secchi depth,Water column,Schroederia,Schroederia setigera,Chlorophyta,2,2,10.6,4.8,5,48000
Rushforth Phycology,Utah Lakes and Reservoirs,Utah Lake,4917300,40.32078534,-111.7677084,9/24/2014,Total Plankton Sample,0.13 m,Secchi depth,Water column,,unknown spherical chlorophyta,Chlorophyta,1,14,0.5,2.4,2,2400
Rushforth Phycology,Utah Lakes & Reservoirs,UTAH LAKE 1 MI EAST OF PELICAN POINT,4917370,40.26828256,-111.8299304,6/3/2015,Total Plankton Sample,0.25m,Secchi Depth,Water column,Leptolyngbya,Leptolyngbya species,Cyanophyta,2,6,3.8,5.6,342,2800
Rushforth Phycology,Utah Lakes & Reservoirs,UTAH LAKE 1 MI EAST OF PELICAN POINT,4917370,40.26828256,-111.8299304,6/3/2015,Total Plankton Sample,0.25m,Secchi Depth,Water column,Melosira,Melosira granulata var. angustissima,Bacillariophyta,2,1,34.7,5.6,50,25760
Rushforth Phycology,Utah Lakes & Reservoirs,UTAH LAKE 1 MI EAST OF PELICAN POINT,4917370,40.26828256,-111.8299304,6/3/2015,Total Plankton Sample,0.25m,Secchi Depth,Water column,Monoraphidium,Monoraphidium komarakovae,Chlorophyta,1,4,9.4,2.8,3,7000
Rushforth Phycology,Utah Lakes & Reservoirs,UTAH LAKE 1 MI EAST OF PELICAN POINT,4917370,40.26828256,-111.8299304,6/3/2015,Total Plankton Sample,0.25m,Secchi Depth,Water column,Nitzschia,Nitzschia acicularis,Bacillariophyta,1,5,9.1,2.8,3,6720
Rushforth Phycology,Utah Lakes & Reservoirs,UTAH LAKE 1 MI EAST OF PELICAN POINT,4917370,40.26828256,-111.8299304,6/3/2015,Total Plankton Sample,0.25m,Secchi Depth,Water column,Pennate diatom,pennate diatoms,Bacillariophyta,1,7,3,2.8,3,2240
Rushforth Phycology,Utah Lakes & Reservoirs,UTAH LAKE 1 MI EAST OF PELICAN POINT,4917370,40.26828256,-111.8299304,6/3/2015,Total Plankton Sample,0.25m,Secchi Depth,Water column,,unknown filamentous cyanophyta,Cyanophyta,3,3,17,8.4,294,12600
Rushforth Phycology,Utah Lakes & Reservoirs,UTAH LAKE 1 MI EAST OF PELICAN POINT,4917370,40.26828256,-111.8299304,6/3/2015,Total Plankton Sample,0.25m,Secchi Depth,Water column,,unknown spherical chlorophyta 2,Chlorophyta,6,2,22.6,16.8,17,16800
Rushforth Phycology,Utah Lakes & Reservoirs,UTAH LAKE 1 MI EAST OF PELICAN POINT,4917370,40.26828256,-111.8299304,6/3/2015,Total Plankton Sample,0.25m,Secchi Depth,Water column,,unknown spherical chlorophyte picoplanter,Chlorophyta,3,8,0.4,8.4,8,277.2
Rushforth Phycology,Utah Lakes & Reservoirs,Utah Lake 0.5 miles West of Geneva Discharge #15-A,4917310,40.32087284,-111.7775375,9/29/2015,Total Plankton Sample,0.6m,,Water column,Dolichospermum,Anabaena species,Cyanophyta,1,2,12.5,8.4,227,420000
Rushforth Phycology,Utah Lakes & Reservoirs,Utah Lake 0.5 miles West of Geneva Discharge #15-A,4917310,40.32087284,-111.7775375,9/29/2015,Total Plankton Sample,0.6m,,Water column,Ankyra,Ankyra judayi,Dinophyta,1,11,0.2,8.4,8,5880
Rushforth Phycology,Utah Lakes & Reservoirs,Utah Lake 0.5 miles West of Geneva Discharge #15-A,4917310,40.32087284,-111.7775375,9/29/2015,Total Plankton Sample,0.6m,,Water column,Beggiatoa,Beggiatoa species,,6,7,0.9,50.4,605,30240
Rushforth Phycology,Utah Lakes & Reservoirs,Utah Lake 0.5 miles West of Geneva Discharge #15-A,4917310,40.32087284,-111.7775375,9/29/2015,Total Plankton Sample,0.6m,,Water column,Chlamydomonas,Chlamydomonas species,Chlorophyta,1,12,0.1,8.4,8,3360
Rushforth Phycology,Utah Lakes & Reservoirs,Utah Lake 0.5 miles West of Geneva Discharge #15-A,4917310,40.32087284,-111.7775375,9/29/2015,Total Plankton Sample,0.6m,,Water column,Closteriopsis,Closteriopsis longissima var. tropica,Chlorophyta,1,10,0.2,8.4,8,8400
Rushforth Phycology,Utah Lakes & Reservoirs,Utah Lake 0.5 miles West of Geneva Discharge #15-A,4917310,40.32087284,-111.7775375,9/29/2015,Total Plankton Sample,0.6m,,Water column,Melosira,Melosira granulata var. angustissima,Bacillariophyta,1,5,1.1,8.4,76,38640
Rushforth Phycology,Utah Lakes & Reservoirs,Utah Lake 0.5 miles West of Geneva Discharge #15-A,4917310,40.32087284,-111.7775375,9/29/2015,Total Plankton Sample,0.6m,,Water column,Monoraphidium,Monoraphidium arcuatum,Chlorophyta,1,9,0.3,8.4,8,10080
Rushforth Phycology,Utah Lakes & Reservoirs,Utah Lake 0.5 miles West of Geneva Discharge #15-A,4917310,40.32087284,-111.7775375,9/29/2015,Total Plankton Sample,0.6m,,Water column,Pennate diatom,pennate diatoms,Bacillariophyta,388,1,77.5,3259.2,3259,2607360
Rushforth Phycology,Utah Lakes & Reservoirs,Utah Lake 0.5 miles West of Geneva Discharge #15-A,4917310,40.32087284,-111.7775375,9/29/2015,Total Plankton Sample,0.6m,,Water column,Scenedesmus,Scenedesmus bijuga,Chlorophyta,2,6,1,16.8,67,33600
Rushforth Phycology,Utah Lakes & Reservoirs,Utah Lake 0.5 miles West of Geneva Discharge #15-A,4917310,40.32087284,-111.7775375,9/29/2015,Total Plankton Sample,0.6m,,Water column,,unknown filamentous cyanophyta,Cyanophyta,4,4,1.5,33.6,1176,50400
Rushforth Phycology,Utah Lakes & Reservoirs,Utah Lake 0.5 miles West of Geneva Discharge #15-A,4917310,40.32087284,-111.7775375,9/29/2015,Total Plankton Sample,0.6m,,Water column,,unknown filamentous Cyanophyta species 2,Cyanophyta,31,3,3.9,260.4,9114,130200
Rushforth Phycology,Utah Lakes & Reservoirs,Utah Lake 0.5 miles West of Geneva Discharge #15-A,4917310,40.32087284,-111.7775375,9/29/2015,Total Plankton Sample,0.6m,,Water column,,unknown spherical chlorophyta,Chlorophyta,3,8,0.7,25.2,25,25200
Rushforth Phycology,Utah Lakes & Reservoirs,UTAH LAKE 1 MILE WEST OF PROVO MARINA,4917390,40.23717289,-111.7646472,7/9/2015,Total Plankton Sample,0.25m,,Water column,Aphanocapsa,Aphanocapsa species,Cyanophyta,2022,2,13.5,5661.6,537852,84924000
Rushforth Phycology,Utah Lakes & Reservoirs,UTAH LAKE 1 MILE WEST OF PROVO MARINA,4917390,40.23717289,-111.7646472,7/9/2015,Total Plankton Sample,0.25m,,Water column,Centric diatom,centric diatoms,Bacillariophyta,112,22,0,313.6,314,219520
Rushforth Phycology,Utah Lakes & Reservoirs,UTAH LAKE 1 MILE WEST OF PROVO MARINA,4917390,40.23717289,-111.7646472,7/9/2015,Total Plankton Sample,0.25m,,Water column,Chlamydomonas,Chlamydomonas species,Chlorophyta,11,31,0,30.8,31,12320
Rushforth Phycology,Utah Lakes & Reservoirs,UTAH LAKE 1 MILE WEST OF PROVO MARINA,4917390,40.23717289,-111.7646472,7/9/2015,Total Plankton Sample,0.25m,,Water column,Cosmarium,Cosmarium species,Chlorophyta,11,17,0.1,30.8,31,431200
Rushforth Phycology,Utah Lakes & Reservoirs,UTAH LAKE 1 MILE WEST OF PROVO MARINA,4917390,40.23717289,-111.7646472,7/9/2015,Total Plankton Sample,0.25m,,Water column,Crucigenia,Crucigenia fenestrata,Chlorophyta,16,29,0,44.8,179,40320
Rushforth Phycology,Utah Lakes & Reservoirs,UTAH LAKE 1 MILE WEST OF PROVO MARINA,4917390,40.23717289,-111.7646472,7/9/2015,Total Plankton Sample,0.25m,,Water column,Crucigenia,Crucigenia quadrata,Chlorophyta,11,27,0,30.8,493,46200
Rushforth Phycology,Utah Lakes & Reservoirs,UTAH LAKE 1 MILE WEST OF PROVO MARINA,4917390,40.23717289,-111.7646472,7/9/2015,Total Plankton Sample,0.25m,,Water column,Crucigenia,Crucigenia tetrapedia,Chlorophyta,11,32,0,30.8,123,7700
Rushforth Phycology,Utah Lakes & Reservoirs,UTAH LAKE 1 MILE WEST OF PROVO MARINA,4917390,40.23717289,-111.7646472,7/9/2015,Total Plankton Sample,0.25m,,Water column,Willea,Willea rectangularis,Chlorophyta,63,24,0,176.4,5645,123480
Rushforth Phycology,Utah Lakes & Reservoirs,UTAH LAKE 1 MILE WEST OF PROVO MARINA,4917390,40.23717289,-111.7646472,7/9/2015,Total Plankton Sample,0.25m,,Water column,Crucigeniella,Crucigeniella species,Chlorophyta,11,28,0,30.8,370,46200
Rushforth Phycology,Utah Lakes & Reservoirs,UTAH LAKE 1 MILE WEST OF PROVO MARINA,4917390,40.23717289,-111.7646472,7/9/2015,Total Plankton Sample,0.25m,,Water column,Desmodesmus,Desmodesmus communis,Chlorophyta,41,13,0.1,114.8,505,918400
Rushforth Phycology,Utah Lakes & Reservoirs,UTAH LAKE 1 MILE WEST OF PROVO MARINA,4917390,40.23717289,-111.7646472,7/9/2015,Total Plankton Sample,0.25m,,Water column,Kirchneriella,Kirchneriella contorta,Chlorophyta,12082,4,4.9,33829.6,1589991,30446640
Rushforth Phycology,Utah Lakes & Reservoirs,UTAH LAKE 1 MILE WEST OF PROVO MARINA,4917390,40.23717289,-111.7646472,7/9/2015,Total Plankton Sample,0.25m,,Water column,Kirchneriella,Kirchneriella lunata,Chlorophyta,395,11,0.2,1106,26544,1106000
Rushforth Phycology,Utah Lakes & Reservoirs,UTAH LAKE 1 MILE WEST OF PROVO MARINA,4917390,40.23717289,-111.7646472,7/9/2015,Total Plankton Sample,0.25m,,Water column,Leptolyngbya,Leptolyngbya species,Cyanophyta,1391,9,0.3,3894.8,237583,1947400
Rushforth Phycology,Utah Lakes & Reservoirs,UTAH LAKE 1 MILE WEST OF PROVO MARINA,4917390,40.23717289,-111.7646472,7/9/2015,Total Plankton Sample,0.25m,,Water column,Leptolyngbya,Leptolyngbya species 2,Cyanophyta,40,25,0,112,6720,84000
Rushforth Phycology,Utah Lakes & Reservoirs,UTAH LAKE 1 MILE WEST OF PROVO MARINA,4917390,40.23717289,-111.7646472,7/9/2015,Total Plankton Sample,0.25m,,Water column,Melosira,Melosira granulata var. angustissima,Bacillariophyta,61,15,0.1,170.8,1537,785680
Rushforth Phycology,Utah Lakes & Reservoirs,UTAH LAKE 1 MILE WEST OF PROVO MARINA,4917390,40.23717289,-111.7646472,7/9/2015,Total Plankton Sample,0.25m,,Water column,Merismopedia,Merismopedia glauca,Cyanophyta,180,16,0.1,504,31248,453600
Rushforth Phycology,Utah Lakes & Reservoirs,UTAH LAKE 1 MILE WEST OF PROVO MARINA,4917390,40.23717289,-111.7646472,7/9/2015,Total Plankton Sample,0.25m,,Water column,Monoraphidium,Monoraphidium arcuatum,Chlorophyta,20,26,0,56,56,67200
Rushforth Phycology,Utah Lakes & Reservoirs,UTAH LAKE 1 MILE WEST OF PROVO MARINA,4917390,40.23717289,-111.7646472,7/9/2015,Total Plankton Sample,0.25m,,Water column,Monoraphidium,Monoraphidium contortum,Chlorophyta,80,18,0.1,224,224,403200
Rushforth Phycology,Utah Lakes & Reservoirs,UTAH LAKE 1 MILE WEST OF PROVO MARINA,4917390,40.23717289,-111.7646472,7/9/2015,Total Plankton Sample,0.25m,,Water column,Monoraphidium,Monoraphidium komarakovae,Chlorophyta,20,23,0,56,56,140000
Rushforth Phycology,Utah Lakes & Reservoirs,UTAH LAKE 1 MILE WEST OF PROVO MARINA,4917390,40.23717289,-111.7646472,7/9/2015,Total Plankton Sample,0.25m,,Water column,Nitzschia,Nitzschia acicularis,Bacillariophyta,5073,3,5.4,14204.4,14204,34090560
Rushforth Phycology,Utah Lakes & Reservoirs,UTAH LAKE 1 MILE WEST OF PROVO MARINA,4917390,40.23717289,-111.7646472,7/9/2015,Total Plankton Sample,0.25m,,Water column,Oocystis,Oocystis species,Chlorophyta,81,20,0.1,226.8,907,340200
Rushforth Phycology,Utah Lakes & Reservoirs,UTAH LAKE 1 MILE WEST OF PROVO MARINA,4917390,40.23717289,-111.7646472,7/9/2015,Total Plankton Sample,0.25m,,Water column,Oocystis,Oocystis species 2,Chlorophyta,93,19,0.1,260.4,1042,390600
Rushforth Phycology,Utah Lakes & Reservoirs,UTAH LAKE 1 MILE WEST OF PROVO MARINA,4917390,40.23717289,-111.7646472,7/9/2015,Total Plankton Sample,0.25m,,Water column,Pediastrum,Pediastrum duplex var. clathratum,Chlorophyta,252,6,1.4,705.6,19757,8467200
Rushforth Phycology,Utah Lakes & Reservoirs,UTAH LAKE 1 MILE WEST OF PROVO MARINA,4917390,40.23717289,-111.7646472,7/9/2015,Total Plankton Sample,0.25m,,Water column,Stephanodiscus,Stephanodiscus niagarae,Bacillariophyta,11,12,0.2,30.8,31,985600
Rushforth Phycology,Utah Lakes & Reservoirs,UTAH LAKE 1 MILE WEST OF PROVO MARINA,4917390,40.23717289,-111.7646472,7/9/2015,Total Plankton Sample,0.25m,,Water column,Trachellomonas,Trachellomonas species,Euglenophyta,11,21,0,30.8,31,246400
Rushforth Phycology,Utah Lakes & Reservoirs,UTAH LAKE 1 MILE WEST OF PROVO MARINA,4917390,40.23717289,-111.7646472,7/9/2015,Total Plankton Sample,0.25m,,Water column,,Unknown chlorophyte picoplankter,Chlorophyta,282,30,0,789.6,790,26056.8
Rushforth Phycology,Utah Lakes & Reservoirs,UTAH LAKE 1 MILE WEST OF PROVO MARINA,4917390,40.23717289,-111.7646472,7/9/2015,Total Plankton Sample,0.25m,,Water column,,Unknown colonial cyanophyte,Cyanophyta,903,14,0.1,2528.4,30341,884940
Rushforth Phycology,Utah Lakes & Reservoirs,UTAH LAKE 1 MILE WEST OF PROVO MARINA,4917390,40.23717289,-111.7646472,7/9/2015,Total Plankton Sample,0.25m,,Water column,,Unknown colonial cyanophyte picoplankter,Cyanophyta,208820,1,69.9,584696,584696,438522000
Rushforth Phycology,Utah Lakes & Reservoirs,UTAH LAKE 1 MILE WEST OF PROVO MARINA,4917390,40.23717289,-111.7646472,7/9/2015,Total Plankton Sample,0.25m,,Water column,,Unknown cryptomonad 2,Cryptophyta,411,5,1.4,1150.8,1151,8631000
Rushforth Phycology,Utah Lakes & Reservoirs,UTAH LAKE 1 MILE WEST OF PROVO MARINA,4917390,40.23717289,-111.7646472,7/9/2015,Total Plankton Sample,0.25m,,Water column,,unknown elongate chlorophyte,Chlorophyta,2155,8,0.7,6034,6034,4223800
Rushforth Phycology,Utah Lakes & Reservoirs,UTAH LAKE 1 MILE WEST OF PROVO MARINA,4917390,40.23717289,-111.7646472,7/9/2015,Total Plankton Sample,0.25m,,Water column,,unknown spherical chlorophyta,Chlorophyta,2367,7,1.1,6627.6,6628,6627600
Rushforth Phycology,Utah Lakes & Reservoirs,UTAH LAKE 1 MILE WEST OF PROVO MARINA,4917390,40.23717289,-111.7646472,7/9/2015,Total Plankton Sample,0.25m,,Water column,,Unknown spherical chlorophyte 3,Chlorophyta,211,10,0.2,590.8,591,1477000
Rushforth Phycology,Utah Lakes & Reservoirs,Utah Lake 0.5 miles West of Geneva Discharge #15-A,4917310,40.32087284,-111.7775375,7/9/2015,,,,,Aphanocapsa,Aphanocapsa species,Cyanophyta,16,1,23.4,44.8,4256,672000
Rushforth Phycology,Utah Lakes & Reservoirs,Utah Lake 0.5 miles West of Geneva Discharge #15-A,4917310,40.32087284,-111.7775375,7/9/2015,,,,,Centric diatom,centric diatoms,Bacillariophyta,31,9,2.1,86.8,87,60760
