MonitoringLocationIdentifier,Date,Chlorophyll a,"Depth, Secchi disk depth",Phosphate-phosphorus,TSIchl,TSItp,TSIsd,Year,Month,Monitoring.Location.ID,Monitoring.Location.Name,Provo,Monitoring.Location.Latitude,Monitoring.Location.Longitude
UTAHDWQ_WQX-4917700,1990-10-18,21.8,0.21,0.12,60.8335368036894,72.1323827475051,82.4889340524939,1990,10,4917700,UTAH LAKE 2.5 MI NE OF LINCOLN POINT #02,0,40.16773467,-111.7596514
UTAHDWQ_WQX-4917700,1990-11-16,14.7,0.31,0.06,56.9677839140278,62.2896927835538,76.8767467634575,1990,11,4917700,UTAH LAKE 2.5 MI NE OF LINCOLN POINT #02,0,40.16773467,-111.7596514
UTAHDWQ_WQX-4917700,1991-01-22,25.6,0.6,0.05,62.4098309680729,59.7007266770797,67.3609972384679,1991,1,4917700,UTAH LAKE 2.5 MI NE OF LINCOLN POINT #02,0,40.16773467,-111.7596514
UTAHDWQ_WQX-4917700,1991-04-04,40.8,0.05,0.078,66.9821712186332,66.0152653389922,103.168502061913,1991,4,4917700,UTAH LAKE 2.5 MI NE OF LINCOLN POINT #02,0,40.16773467,-111.7596514
UTAHDWQ_WQX-4917700,1991-05-07,23.7,0.21,0.055,61.6533102222641,61.0541312303011,82.4889340524939,1991,5,4917700,UTAH LAKE 2.5 MI NE OF LINCOLN POINT #02,0,40.16773467,-111.7596514
UTAHDWQ_WQX-4917700,1991-05-23,33.7,0.3,0.12,65.1066537844851,72.1323827475051,77.3492481103367,1991,5,4917700,UTAH LAKE 2.5 MI NE OF LINCOLN POINT #02,0,40.16773467,-111.7596514
UTAHDWQ_WQX-4917700,1991-06-19,28.9,,0.099,63.5992860481114,69.4007018719112,,1991,6,4917700,UTAH LAKE 2.5 MI NE OF LINCOLN POINT #02,0,40.16773467,-111.7596514
UTAHDWQ_WQX-4917700,1991-07-10,23.6,0.7,0.046,61.6118302450297,58.5167078301452,65.1396859421571,1991,7,4917700,UTAH LAKE 2.5 MI NE OF LINCOLN POINT #02,0,40.16773467,-111.7596514
UTAHDWQ_WQX-4917700,1991-07-31,25.65,0.8,0.043,62.4289724375606,57.5590416428486,63.2154985744378,1991,7,4917700,UTAH LAKE 2.5 MI NE OF LINCOLN POINT #02,0,40.16773467,-111.7596514
UTAHDWQ_WQX-4917700,1991-08-28,60,,0.072,70.7655201553988,64.878658890028,,1991,8,4917700,UTAH LAKE 2.5 MI NE OF LINCOLN POINT #02,0,40.16773467,-111.7596514
UTAHDWQ_WQX-4917710,1990-08-14,316.6,,,87.0824400364542,,,1990,8,4917710,UTAH LAKE 1 MI NE OF LINCOLN POINT #03,0,40.1577293,-111.7913255
UTAHDWQ_WQX-4917710,1990-09-12,85.8,0.1,,74.2743064537053,,93.1802511900442,1990,9,4917710,UTAH LAKE 1 MI NE OF LINCOLN POINT #03,0,40.1577293,-111.7913255
UTAHDWQ_WQX-4917710,1990-10-02,30.8,0.1,0.17,64.2239191086992,77.0783378061137,93.1802511900442,1990,10,4917710,UTAH LAKE 1 MI NE OF LINCOLN POINT #03,0,40.1577293,-111.7913255
UTAHDWQ_WQX-4917710,1990-10-18,24.7,0.18,0.09,62.0587398200489,68.0472973186898,84.7102453488047,1990,10,4917710,UTAH LAKE 1 MI NE OF LINCOLN POINT #03,0,40.1577293,-111.7913255
UTAHDWQ_WQX-4917710,1990-11-16,12.8,0.3,0.06,55.6100571267799,62.2896927835538,77.3492481103367,1990,11,4917710,UTAH LAKE 1 MI NE OF LINCOLN POINT #03,0,40.1577293,-111.7913255
UTAHDWQ_WQX-4917710,1991-01-22,73.5,0.3,0.15,72.7563698350063,75.3010211761668,77.3492481103367,1991,1,4917710,UTAH LAKE 1 MI NE OF LINCOLN POINT #03,0,40.1577293,-111.7913255
UTAHDWQ_WQX-4917710,1991-04-04,19.4,,0.06,59.6893287781397,62.2896927835538,,1991,4,4917710,UTAH LAKE 1 MI NE OF LINCOLN POINT #03,0,40.1577293,-111.7913255
UTAHDWQ_WQX-4917710,1991-05-07,20.9,0.21,0.041,60.4199392495032,56.8827233472012,82.4889340524939,1991,5,4917710,UTAH LAKE 1 MI NE OF LINCOLN POINT #03,0,40.1577293,-111.7913255
UTAHDWQ_WQX-4917710,1991-05-23,24.2,0.2,0.083,61.8581193313255,66.8975366307117,83.1920003181754,1991,5,4917710,UTAH LAKE 1 MI NE OF LINCOLN POINT #03,0,40.1577293,-111.7913255
UTAHDWQ_WQX-4917710,1991-06-05,12.3,,0.055,55.2191687639318,61.0541312303011,,1991,6,4917710,UTAH LAKE 1 MI NE OF LINCOLN POINT #03,0,40.1577293,-111.7913255
UTAHDWQ_WQX-4917710,1991-06-19,21.3,,0.07,60.6059163833379,64.4786324371009,,1991,6,4917710,UTAH LAKE 1 MI NE OF LINCOLN POINT #03,0,40.1577293,-111.7913255
UTAHDWQ_WQX-4917710,1991-07-10,21.3,0.7,0.05,60.6059163833379,59.7007266770797,65.1396859421571,1991,7,4917710,UTAH LAKE 1 MI NE OF LINCOLN POINT #03,0,40.1577293,-111.7913255
UTAHDWQ_WQX-4917710,1991-07-31,32.95,0.8,0.041,64.8858642699049,56.8827233472012,63.2154985744378,1991,7,4917710,UTAH LAKE 1 MI NE OF LINCOLN POINT #03,0,40.1577293,-111.7913255
UTAHDWQ_WQX-4917710,1991-08-28,79.4,,0.064,73.5138289925628,63.2061397837073,,1991,8,4917710,UTAH LAKE 1 MI NE OF LINCOLN POINT #03,0,40.1577293,-111.7913255
UTAHDWQ_WQX-4917710,2017-05-10,4.66333333333333,0.25,0.049,45.704756205091,59.4138482331709,79.9765017437376,2017,5,4917710,UTAH LAKE 1 MI NE OF LINCOLN POINT #03,0,40.1577293,-111.7913255
UTAHDWQ_WQX-4917710,2017-06-15,2.61425,0.3,0.034,40.0271868175613,54.2243194495495,77.3492481103367,2017,6,4917710,UTAH LAKE 1 MI NE OF LINCOLN POINT #03,0,40.1577293,-111.7913255
UTAHDWQ_WQX-4917710,2017-07-11,66,0.21,0.038,71.7005130192792,55.8037234681147,82.4889340524939,2017,7,4917710,UTAH LAKE 1 MI NE OF LINCOLN POINT #03,0,40.1577293,-111.7913255
UTAHDWQ_WQX-4917710,2017-08-08,5.05266666666667,0.35,0.048,46.4913774974402,59.1210543548921,75.127936814026,2017,8,4917710,UTAH LAKE 1 MI NE OF LINCOLN POINT #03,0,40.1577293,-111.7913255
UTAHDWQ_WQX-4917710,2017-09-11,7.585,0.25,0.046,50.4767533315729,58.5167078301452,79.9765017437376,2017,9,4917710,UTAH LAKE 1 MI NE OF LINCOLN POINT #03,0,40.1577293,-111.7913255
UTAHDWQ_WQX-4917710,2017-10-16,6.73333333333333,0.2,0.052,49.3083597974001,60.2576608038563,83.1920003181754,2017,10,4917710,UTAH LAKE 1 MI NE OF LINCOLN POINT #03,0,40.1577293,-111.7913255
UTAHDWQ_WQX-4917710,2017-11-08,10.328,0.18,0.06,53.50496339127,62.2896927835538,84.7102453488047,2017,11,4917710,UTAH LAKE 1 MI NE OF LINCOLN POINT #03,0,40.1577293,-111.7913255
UTAHDWQ_WQX-4917710,2018-05-16,1.84066666666667,0.2,0.05,36.585353961679,59.7007266770797,83.1920003181754,2018,5,4917710,UTAH LAKE 1 MI NE OF LINCOLN POINT #03,0,40.1577293,-111.7913255
UTAHDWQ_WQX-4917710,2018-06-12,4.34333333333333,0.2,0.067,45.0073790252174,63.8566351953517,83.1920003181754,2018,6,4917710,UTAH LAKE 1 MI NE OF LINCOLN POINT #03,0,40.1577293,-111.7913255
UTAHDWQ_WQX-4917710,2018-07-11,58.8,0.2,0.052,70.567331596614,60.2576608038563,83.1920003181754,2018,7,4917710,UTAH LAKE 1 MI NE OF LINCOLN POINT #03,0,40.1577293,-111.7913255
UTAHDWQ_WQX-4917710,2018-08-09,50.4,0.3,0.055,69.0551134275085,61.0541312303011,77.3492481103367,2018,8,4917710,UTAH LAKE 1 MI NE OF LINCOLN POINT #03,0,40.1577293,-111.7913255
UTAHDWQ_WQX-4917710,2018-09-19,45,,0.104,67.9433590246469,70.1003507678075,,2018,9,4917710,UTAH LAKE 1 MI NE OF LINCOLN POINT #03,0,40.1577293,-111.7913255
UTAHDWQ_WQX-4917710,2018-10-10,25.5866666666667,0.3,0.137,62.4047202620443,74.0137291467594,77.3492481103367,2018,10,4917710,UTAH LAKE 1 MI NE OF LINCOLN POINT #03,0,40.1577293,-111.7913255
UTAHDWQ_WQX-4917710,2018-11-20,9.42666666666667,0.2,0.042,52.6091524386542,57.2249085796238,83.1920003181754,2018,11,4917710,UTAH LAKE 1 MI NE OF LINCOLN POINT #03,0,40.1577293,-111.7913255
UTAHDWQ_WQX-4917715,2017-05-10,3.492,0.3,0.051,42.8671561985579,59.9819239846854,77.3492481103367,2017,5,4917715,UTAH LAKE 1 MILE SOUTHEAST OF BIRD ISLAND,0,40.169162,-111.777287
UTAHDWQ_WQX-4917715,2017-06-15,2.48,0.3,0.034,39.5100164753353,54.2243194495495,77.3492481103367,2017,6,4917715,UTAH LAKE 1 MILE SOUTHEAST OF BIRD ISLAND,0,40.169162,-111.777287
UTAHDWQ_WQX-4917715,2017-07-11,58.55,0.3,0.035,70.525533493329,54.6359424731497,77.3492481103367,2017,7,4917715,UTAH LAKE 1 MILE SOUTHEAST OF BIRD ISLAND,0,40.169162,-111.777287
UTAHDWQ_WQX-4917715,2017-08-07,3.12228571428571,0.4,0.041,41.7693259298074,56.8827233472012,73.2037494463066,2017,8,4917715,UTAH LAKE 1 MILE SOUTHEAST OF BIRD ISLAND,0,40.169162,-111.777287
UTAHDWQ_WQX-4917715,2017-09-11,27.2742857142857,0.25,0.038,63.0313140056382,55.8037234681147,79.9765017437376,2017,9,4917715,UTAH LAKE 1 MILE SOUTHEAST OF BIRD ISLAND,0,40.169162,-111.777287
UTAHDWQ_WQX-4917715,2017-10-16,6.53714285714286,0.2,0.054,49.0182769425392,60.7935734612127,83.1920003181754,2017,10,4917715,UTAH LAKE 1 MILE SOUTHEAST OF BIRD ISLAND,0,40.169162,-111.777287
UTAHDWQ_WQX-4917715,2017-11-08,10.97,0.18,0.064,54.0965615307568,63.2061397837073,84.7102453488047,2017,11,4917715,UTAH LAKE 1 MILE SOUTHEAST OF BIRD ISLAND,0,40.169162,-111.777287
UTAHDWQ_WQX-4917715,2018-05-16,2.17666666666667,0.2,0.057,38.2301655618245,61.5613280032506,83.1920003181754,2018,5,4917715,UTAH LAKE 1 MILE SOUTHEAST OF BIRD ISLAND,0,40.169162,-111.777287
UTAHDWQ_WQX-4917715,2018-06-12,5.05333333333333,0.15,0.069,46.4926717780674,64.2743123652811,87.3374989822056,2018,6,4917715,UTAH LAKE 1 MILE SOUTHEAST OF BIRD ISLAND,0,40.169162,-111.777287
UTAHDWQ_WQX-4917715,2018-07-11,37.4466666666667,0.2,0.046,66.1408226216589,58.5167078301452,83.1920003181754,2018,7,4917715,UTAH LAKE 1 MILE SOUTHEAST OF BIRD ISLAND,0,40.169162,-111.777287
UTAHDWQ_WQX-4917715,2018-08-09,23.5333333333333,0.3,0.059,61.584079165703,62.0510317034612,77.3492481103367,2018,8,4917715,UTAH LAKE 1 MILE SOUTHEAST OF BIRD ISLAND,0,40.169162,-111.777287
UTAHDWQ_WQX-4917715,2018-09-19,59.4,,0.104,70.666926360676,70.1003507678075,,2018,9,4917715,UTAH LAKE 1 MILE SOUTHEAST OF BIRD ISLAND,0,40.169162,-111.777287
UTAHDWQ_WQX-4917715,2018-10-10,26.49,0.3,0.128,62.7450872452158,73.0488297476586,77.3492481103367,2018,10,4917715,UTAH LAKE 1 MILE SOUTHEAST OF BIRD ISLAND,0,40.169162,-111.777287
UTAHDWQ_WQX-4917715,2018-11-20,6.69333333333333,0.2,0.044,49.2499087803847,57.8854928016393,83.1920003181754,2018,11,4917715,UTAH LAKE 1 MILE SOUTHEAST OF BIRD ISLAND,0,40.169162,-111.777287
UTAHDWQ_WQX-4917770,1978-08-31,,,0.05,,59.7007266770797,,1978,8,4917770,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,0,40.18856667,-111.7313142
UTAHDWQ_WQX-4917770,1990-08-14,219,,,83.4667936694999,,,1990,8,4917770,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,0,40.18856667,-111.7313142
UTAHDWQ_WQX-4917770,1990-09-12,38.9,,,66.5143535986254,,,1990,9,4917770,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,0,40.18856667,-111.7313142
UTAHDWQ_WQX-4917770,1990-10-02,29.6,0.1,0.21,63.8340664846475,80.0789269361881,93.1802511900442,1990,10,4917770,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,0,40.18856667,-111.7313142
UTAHDWQ_WQX-4917770,1990-10-18,60.7,,0.195,70.8793076780221,79.0265937316052,,1990,10,4917770,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,0,40.18856667,-111.7313142
UTAHDWQ_WQX-4917770,1990-11-16,21.3,1.54,0.11,60.6059163833379,70.8968211942523,53.778015379308,1990,11,4917770,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,0,40.18856667,-111.7313142
UTAHDWQ_WQX-4917770,1991-01-22,22.3,0.6,0.84,61.0559953157522,99.7643068640905,67.3609972384679,1991,1,4917770,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,0,40.18856667,-111.7313142
UTAHDWQ_WQX-4917770,1991-04-04,64,,0.122,71.3986430477584,72.3670988352123,,1991,4,4917770,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,0,40.18856667,-111.7313142
UTAHDWQ_WQX-4917770,1991-05-07,29.9,0.21,0.074,63.9329916926911,65.2677243234992,82.4889340524939,1991,5,4917770,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,0,40.18856667,-111.7313142
UTAHDWQ_WQX-4917770,1991-05-23,37.5,0.3,0.116,66.1547845524981,71.6509807137104,77.3492481103367,1991,5,4917770,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,0,40.18856667,-111.7313142
UTAHDWQ_WQX-4917770,1991-06-05,16.6,,0.075,58.1602404415061,65.4583312122156,,1991,6,4917770,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,0,40.18856667,-111.7313142
UTAHDWQ_WQX-4917770,1991-06-19,42.7,,0.101,67.4286914075012,69.6847113391459,,1991,6,4917770,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,0,40.18856667,-111.7313142
UTAHDWQ_WQX-4917770,1991-07-10,25.3,0.7,0.0575,62.2941911221454,61.6853462588069,65.1396859421571,1991,7,4917770,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,0,40.18856667,-111.7313142
UTAHDWQ_WQX-4917770,1991-07-31,137.1,0.8,0.087,78.8721708542347,67.5658952848951,63.2154985744378,1991,7,4917770,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,0,40.18856667,-111.7313142
UTAHDWQ_WQX-4917770,1991-08-28,17.3,,0.118,58.5654307797516,71.8937216674125,,1991,8,4917770,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,0,40.18856667,-111.7313142
UTAHDWQ_WQX-4917770,1993-07-02,,0.23,0.089,,67.8886364501964,81.1780307285494,1993,7,4917770,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,0,40.18856667,-111.7313142
UTAHDWQ_WQX-4917770,1995-07-26,13.7,0.4,0.16,56.2766531201023,76.2174681763203,73.2037494463066,1995,7,4917770,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,0,40.18856667,-111.7313142
UTAHDWQ_WQX-4917770,1995-09-27,12.5,0.3,0.05,55.377398000664,59.7007266770797,77.3492481103367,1995,9,4917770,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,0,40.18856667,-111.7313142
UTAHDWQ_WQX-4917770,1999-07-06,11.3,0.3,0.054,54.3873147392965,60.7935734612127,77.3492481103367,1999,7,4917770,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,0,40.18856667,-111.7313142
UTAHDWQ_WQX-4917770,2005-06-02,,0.21,,,,82.4889340524939,2005,6,4917770,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,0,40.18856667,-111.7313142
UTAHDWQ_WQX-4917770,2005-07-07,6,0.3,0.025,48.1771603931272,49.8580367131284,77.3492481103367,2005,7,4917770,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,0,40.18856667,-111.7313142
UTAHDWQ_WQX-4917770,2006-05-18,2.7,1,,40.3437998932309,,60,2006,5,4917770,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,0,40.18856667,-111.7313142
UTAHDWQ_WQX-4917770,2006-06-29,1.8,0.6,,36.3661871826898,,67.3609972384679,2006,6,4917770,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,0,40.18856667,-111.7313142
UTAHDWQ_WQX-4917770,2006-07-13,14,1.75,0.044,56.4891524035257,57.8854928016393,51.9359364958506,2006,7,4917770,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,0,40.18856667,-111.7313142
UTAHDWQ_WQX-4917770,2006-09-12,51,0.4,0.041,69.1712094570256,56.8827233472012,73.2037494463066,2006,9,4917770,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,0,40.18856667,-111.7313142
UTAHDWQ_WQX-4917770,2007-06-20,,0.3,,,,77.3492481103367,2007,6,4917770,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,0,40.18856667,-111.7313142
UTAHDWQ_WQX-4917770,2007-07-10,,0.2,,,,83.1920003181754,2007,7,4917770,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,0,40.18856667,-111.7313142
UTAHDWQ_WQX-4917770,2007-08-16,,0.3,,,,77.3492481103367,2007,8,4917770,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,0,40.18856667,-111.7313142
UTAHDWQ_WQX-4917770,2008-09-17,,0.2,,,,83.1920003181754,2008,9,4917770,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,0,40.18856667,-111.7313142
UTAHDWQ_WQX-4917770,2009-06-22,5,0.2,0.055,46.3885859209785,61.0541312303011,83.1920003181754,2009,6,4917770,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,0,40.18856667,-111.7313142
UTAHDWQ_WQX-4917770,2009-07-06,14.8,0.2,0.06,57.0342926433544,62.2896927835538,83.1920003181754,2009,7,4917770,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,0,40.18856667,-111.7313142
UTAHDWQ_WQX-4917770,2009-08-03,35,0.2,0.067,65.4779644832112,63.8566351953517,83.1920003181754,2009,8,4917770,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,0,40.18856667,-111.7313142
UTAHDWQ_WQX-4917770,2009-09-17,30.5,0.2,0.102,64.1278987662471,69.8246139486367,83.1920003181754,2009,9,4917770,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,0,40.18856667,-111.7313142
UTAHDWQ_WQX-4917770,2009-10-07,65.1,0.25,0.0772,71.5658198277945,65.8688722898364,79.9765017437376,2009,10,4917770,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,0,40.18856667,-111.7313142
UTAHDWQ_WQX-4917770,2010-06-14,11.5,0.3,0.069,54.5594244169719,64.2743123652811,77.3492481103367,2010,6,4917770,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,0,40.18856667,-111.7313142
UTAHDWQ_WQX-4917770,2010-07-15,15.7,,0.079,57.6134115881953,66.1961595050317,,2010,7,4917770,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,0,40.18856667,-111.7313142
UTAHDWQ_WQX-4917770,2010-08-19,11.7,0.15,0.07,54.7285665380944,64.4786324371009,87.3374989822056,2010,8,4917770,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,0,40.18856667,-111.7313142
UTAHDWQ_WQX-4917770,2011-08-22,22.7,0.25,0.03,61.230399909221,52.4470028196026,79.9765017437376,2011,8,4917770,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,0,40.18856667,-111.7313142
UTAHDWQ_WQX-4917770,2011-09-22,5.5,0.6,0.053,47.323578784859,60.5281451724401,67.3609972384679,2011,9,4917770,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,0,40.18856667,-111.7313142
UTAHDWQ_WQX-4917770,2011-10-12,41.2,0.3,0.06,67.0778792948473,62.2896927835538,77.3492481103367,2011,10,4917770,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,0,40.18856667,-111.7313142
UTAHDWQ_WQX-4917770,2012-05-31,,0.3,0.03,,52.4470028196026,77.3492481103367,2012,5,4917770,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,0,40.18856667,-111.7313142
UTAHDWQ_WQX-4917770,2012-07-02,90.5,0.22,0.088,74.7974820354247,67.7281827655905,81.8185806271951,2012,7,4917770,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,0,40.18856667,-111.7313142
UTAHDWQ_WQX-4917770,2012-08-15,26.2,0.2,0.069,62.6370998196248,64.2743123652811,83.1920003181754,2012,8,4917770,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,0,40.18856667,-111.7313142
UTAHDWQ_WQX-4917770,2012-09-06,16.6,0.2,0.062,58.1602404415061,62.7553082676403,83.1920003181754,2012,9,4917770,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,0,40.18856667,-111.7313142
UTAHDWQ_WQX-4917770,2013-07-02,23.42,0.28,0.066,61.5367214136435,63.6430973367752,78.3434353884637,2013,7,4917770,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,0,40.18856667,-111.7313142
UTAHDWQ_WQX-4917770,2013-09-16,32.76,0.2,0.142,64.8291330206416,74.5227442179379,83.1920003181754,2013,9,4917770,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,0,40.18856667,-111.7313142
UTAHDWQ_WQX-4917770,2013-10-23,,0.35,0.041,,56.8827233472012,75.127936814026,2013,10,4917770,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,0,40.18856667,-111.7313142
UTAHDWQ_WQX-4917770,2014-06-02,,0.5,0.05,,59.7007266770797,69.9882508718688,2014,6,4917770,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,0,40.18856667,-111.7313142
UTAHDWQ_WQX-4917770,2014-07-01,,,0.054,,60.7935734612127,,2014,7,4917770,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,0,40.18856667,-111.7313142
UTAHDWQ_WQX-4917770,2014-09-24,12.8,0.2,0.091,55.6100571267799,68.2042049925393,83.1920003181754,2014,9,4917770,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,0,40.18856667,-111.7313142
UTAHDWQ_WQX-4917770,2014-11-06,,0.37,0.042,,57.2249085796238,74.3271752588851,2014,11,4917770,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,0,40.18856667,-111.7313142
UTAHDWQ_WQX-4917770,2015-05-11,,0.26,0.057,,61.5613280032506,79.4113312671989,2015,5,4917770,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,0,40.18856667,-111.7313142
UTAHDWQ_WQX-4917770,2015-06-03,,0.25,0.045,,58.2046073547385,79.9765017437376,2015,6,4917770,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,0,40.18856667,-111.7313142
UTAHDWQ_WQX-4917770,2015-07-09,23.24,0.18,0.081,61.4610330827602,66.5511779963486,84.7102453488047,2015,7,4917770,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,0,40.18856667,-111.7313142
UTAHDWQ_WQX-4917770,2015-09-29,15.64,0.3,0.072,57.5758493214994,64.878658890028,77.3492481103367,2015,9,4917770,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,0,40.18856667,-111.7313142
UTAHDWQ_WQX-4917770,2016-04-20,,0.3,0.05,,59.7007266770797,77.3492481103367,2016,4,4917770,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,0,40.18856667,-111.7313142
UTAHDWQ_WQX-4917770,2016-05-25,26.08,0.2,0.11,62.5920653105434,70.8968211942523,83.1920003181754,2016,5,4917770,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,0,40.18856667,-111.7313142
UTAHDWQ_WQX-4917770,2016-06-30,51.2,0.2,0.221,69.209604809366,80.8039103615521,83.1920003181754,2016,6,4917770,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,0,40.18856667,-111.7313142
UTAHDWQ_WQX-4917770,2017-05-10,51.52,0.3,0.177,69.2707265024197,77.6513262025484,77.3492481103367,2017,5,4917770,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,0,40.18856667,-111.7313142
UTAHDWQ_WQX-4917770,2017-06-15,31.0666666666667,0.3,0.035,64.3084885979599,54.6359424731497,77.3492481103367,2017,6,4917770,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,0,40.18856667,-111.7313142
UTAHDWQ_WQX-4917770,2017-07-11,105.688888888889,0.2,0.128,76.3195027244759,73.0488297476586,83.1920003181754,2017,7,4917770,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,0,40.18856667,-111.7313142
UTAHDWQ_WQX-4917770,2017-08-07,13.065,0.25,0.111,55.811080978921,71.0253288586352,79.9765017437376,2017,8,4917770,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,0,40.18856667,-111.7313142
UTAHDWQ_WQX-4917770,2017-09-11,41.2228571428572,0.3,0.207,67.0833202267671,79.8746068643682,77.3492481103367,2017,9,4917770,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,0,40.18856667,-111.7313142
UTAHDWQ_WQX-4917770,2017-10-16,27.74,0.2,0.08,63.1974078200384,66.3747782123691,83.1920003181754,2017,10,4917770,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,0,40.18856667,-111.7313142
UTAHDWQ_WQX-4917770,2017-11-08,13.475,0.19,0.083,56.1142023057596,66.8975366307117,83.9311366903,2017,11,4917770,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,0,40.18856667,-111.7313142
UTAHDWQ_WQX-4917770,2018-05-16,10.4733333333333,0.25,0.1,53.6420452962034,69.5434166410309,79.9765017437376,2018,5,4917770,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,0,40.18856667,-111.7313142
UTAHDWQ_WQX-4917770,2018-06-12,55.9333333333333,0.15,0.155,70.0770145576306,75.7666366602533,87.3374989822056,2018,6,4917770,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,0,40.18856667,-111.7313142
UTAHDWQ_WQX-4917770,2018-07-11,34.8666666666667,0.2,0.065,65.4405216896642,63.426299232518,83.1920003181754,2018,7,4917770,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,0,40.18856667,-111.7313142
UTAHDWQ_WQX-4917770,2018-08-09,147,0.2,0.373,79.5561436762994,88.2364135589422,83.1920003181754,2018,8,4917770,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,0,40.18856667,-111.7313142
UTAHDWQ_WQX-4917770,2018-09-18,65.6333333333333,0.2,0.321,71.6458610673441,86.1044639484462,83.1920003181754,2018,9,4917770,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,0,40.18856667,-111.7313142
UTAHDWQ_WQX-4917770,2018-10-10,41.4433333333333,0.3,0.251,67.135648186831,82.6114317356713,77.3492481103367,2018,10,4917770,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,0,40.18856667,-111.7313142
