"SiteCode","SiteName","date","month","Turbidity.ntu","temp.C","windspeed.m.s","winddir.deg","winddir.deg.180","fetch","Latitude","Longitude","depth","rho","v","waveheight","waveperiod","wavelength","tau.wind"
4917365,"Utah Lake 2 miles west of Vineyard",2016-09-17,9,54.1846875,16.60125,1.76666666666667,231.037393540889,51.0373935408887,9392.4296875,40.29569,-111.80282,1.6,998.840056575106,0.00000109140372700205,0.0732186859685994,1.23579616184271,2.38308871671139,0.0129
4917365,"Utah Lake 2 miles west of Vineyard",2016-09-18,9,46.3672916666667,17.1871875,1.99583333333333,244.681522361804,64.6815223618041,9116.25,40.29569,-111.80282,1.6,998.738955111873,0.00000107542479887302,0.0861974218137556,1.35621716261224,2.86816898755234,0.0268
4917365,"Utah Lake 2 miles west of Vineyard",2016-09-19,9,42.71,18.0692708333333,1.74583333333333,255.099242222726,75.0992422227259,9037.2597656,40.29569,-111.80282,1.6,998.579492180035,0.00000105204582665967,0.0714031795475946,1.22433829618676,2.33917774485724,0.0116
4917365,"Utah Lake 2 miles west of Vineyard",2016-09-20,9,49.7203125,19.096875,1.93333333333333,270.173266833434,90.1732668334338,9468.0595703,40.29569,-111.80282,1.6,998.382923122941,0.00000102579301221188,0.0833075527430796,1.32437447680314,2.73578411391111,0.0221
4917365,"Utah Lake 2 miles west of Vineyard",2016-09-21,9,188.565520833333,19.2984375,6.40833333333333,336.503784633897,156.503784633897,21738.8007813,40.29569,-111.80282,1.6,998.343024730576,0.00000102076343619697,0.244381779524281,2.57760394187215,8.97136570174634,0.3423
4917365,"Utah Lake 2 miles west of Vineyard",2016-09-22,9,267.5821875,18.9811458333333,3.88333333333333,278.382221587256,98.3822215872565,10174.2001953,40.29569,-111.80282,1.6,998.405633687066,0.00000102869829432149,0.15870477387921,2.0557754440788,6.29029573026501,0.1811
4917365,"Utah Lake 2 miles west of Vineyard",2016-09-23,9,211.750208333333,16.7627083333333,3.7,8.1707832448115,188.170783244812,23462.9003906,40.29569,-111.80282,1.6,998.812585757202,0.00000108696407770682,0.186624171033324,2.00493013839632,6.02435060967903,0.2107
4917365,"Utah Lake 2 miles west of Vineyard",2016-09-24,9,116.318958333333,14.6047916666667,2.45416666666667,251.214325864085,71.2143258640849,8973.8300781,40.29569,-111.80282,1.6,999.154836470924,0.00000114870216936353,0.108993504471049,1.56884706022696,3.82107983994416,0.0677
4917365,"Utah Lake 2 miles west of Vineyard",2016-09-25,9,59.9382291666667,14.1991666666667,2.23333333333333,208.095011178947,28.0950111789466,28345.3007813,40.29569,-111.80282,1.6,999.213045249286,0.00000116091091663635,0.117646425384371,1.4708142296844,3.36767570165567,0.0567
4917365,"Utah Lake 2 miles west of Vineyard",2016-09-26,9,54.0810416666667,14.8104166666667,2.17083333333333,203.406612464046,23.4066124640455,31005,40.29569,-111.80282,1.6,999.124576836358,0.00000114258856722581,0.113979363042161,1.44161271229353,3.23709455229753,0.0497
4917365,"Utah Lake 2 miles west of Vineyard",2016-09-27,9,38.1865625,15.8555208333333,1.3875,179.059997768284,359.059997768284,23166.0996094,40.29569,-111.80282,1.6,998.963064180035,0.0000011122782985213,0.0539217712151402,1.01322513835237,1.60232709701539,0.0017
4917365,"Utah Lake 2 miles west of Vineyard",2016-09-28,9,52.1504166666667,16.5657291666667,1.66666666666667,207.57406339848,27.5740633984804,28381.0996094,40.29569,-111.80282,1.6,998.8460603277,0.00000109238422198929,0.0754862072026057,1.17999916305671,2.17301407604357,0.0095
4917365,"Utah Lake 2 miles west of Vineyard",2016-09-29,9,46.2023958333333,17.3564583333333,1.72083333333333,200.141395591264,20.1413955912641,31999.3007813,40.29569,-111.80282,1.6,998.709027144314,0.00000107087619698319,0.0800838377653978,1.21047536264052,2.28658164897901,0.0121
4917365,"Utah Lake 2 miles west of Vineyard",2016-09-30,9,101.703645833333,17.6566666666667,4,321.267001942438,141.267001942438,23018.5996094,40.29569,-111.80282,1.6,998.655160370864,0.00000106288223295101,0.195574483178424,2.08768091742319,6.45724155168228,0.2319
4917365,"Utah Lake 2 miles west of Vineyard",2016-10-01,10,85.9189583333333,17.783125,3.02083333333333,311.473654418061,131.473654418061,19563.6992188,40.29569,-111.80282,1.6,998.632169353318,0.00000105954262320045,0.155516075204121,1.78880189613433,4.90584228330948,0.1379
4917365,"Utah Lake 2 miles west of Vineyard",2016-10-02,10,152.971666666667,17.94875,5.64583333333333,332.746843797299,152.746843797299,24642.4003906,40.29569,-111.80282,1.6,998.601789406825,0.00000105519328878185,0.237506999094891,2.44792082250286,8.31965309189054,0.3286
4917365,"Utah Lake 2 miles west of Vineyard",2016-10-03,10,305.518958333333,16.2857291666667,5.5375,68.338874942571,248.338874942571,9011.1103516,40.29569,-111.80282,1.6,998.892881356793,0.0000011001611798896,0.178626241230286,2.42412208877787,8.19876854148906,0.2507
4917365,"Utah Lake 2 miles west of Vineyard",2016-10-04,10,84.1017708333333,13.974375,1.85833333333333,237.627165343402,57.6271653434023,9309.5,40.29569,-111.80282,1.6,999.244450648045,0.00000116776310231022,0.0786058424322077,1.28518356965284,2.57687336289867,0.0186
