"MonitoringLocationIdentifier","MonitoringLocationName","LatitudeMeasure","LongitudeMeasure","Date","Turbidity","chlorophyll.pheophytincorrected","organic.carbon","total.suspended.solids","k","datetime","secchidepth.m","Month","k.estimated"
"4917710","UTAH LAKE 1 MI NE OF LINCOLN POINT #03",40.15773,-111.7913,2017-08-08,21.8,4.84,11.3,24,NA,2017-08-08 10:41:48,0.35,8,2.237211
"4917710","UTAH LAKE 1 MI NE OF LINCOLN POINT #03",40.15773,-111.7913,2017-09-11,36.8,7.26,7.31,31,NA,2017-09-11 12:35:51,0.25,9,2.797327
"4917710","UTAH LAKE 1 MI NE OF LINCOLN POINT #03",40.15773,-111.7913,2017-09-11,36.8,7.26,7.31,31,NA,2017-09-11 12:35:51,0.25,9,2.797327
"4917710","UTAH LAKE 1 MI NE OF LINCOLN POINT #03",40.15773,-111.7913,2017-09-11,36.8,7.26,7.31,31,NA,2017-09-11 12:35:51,0.25,9,2.797327
"4917710","UTAH LAKE 1 MI NE OF LINCOLN POINT #03",40.15773,-111.7913,2017-09-11,36.8,7.26,7.31,31,NA,2017-09-11 12:35:51,0.25,9,2.797327
"4917710","UTAH LAKE 1 MI NE OF LINCOLN POINT #03",40.15773,-111.7913,2017-09-11,36.8,7.26,7.31,31,NA,2017-09-11 12:35:51,0.25,9,2.797327
"4917710","UTAH LAKE 1 MI NE OF LINCOLN POINT #03",40.15773,-111.7913,2017-09-11,36.8,7.26,7.31,31,NA,2017-09-11 12:35:51,0.25,9,2.797327
"4917710","UTAH LAKE 1 MI NE OF LINCOLN POINT #03",40.15773,-111.7913,2017-09-11,36.8,7.26,7.31,31,NA,2017-09-11 12:35:51,0.25,9,2.797327
"4917710","UTAH LAKE 1 MI NE OF LINCOLN POINT #03",40.15773,-111.7913,2017-09-11,36.8,7.26,7.31,31,NA,2017-09-11 12:35:51,0.25,9,2.797327
"4917710","UTAH LAKE 1 MI NE OF LINCOLN POINT #03",40.15773,-111.7913,2017-09-11,36.8,7.26,7.31,31,NA,2017-09-11 12:35:51,0.25,9,2.797327
"4917710","UTAH LAKE 1 MI NE OF LINCOLN POINT #03",40.15773,-111.7913,2017-09-11,36.8,7.26,7.31,31,NA,2017-09-11 12:35:51,0.25,9,2.797327
"4917710","UTAH LAKE 1 MI NE OF LINCOLN POINT #03",40.15773,-111.7913,2017-09-11,36.8,7.26,7.31,31,NA,2017-09-11 12:35:51,0.25,9,2.797327
"4917710","UTAH LAKE 1 MI NE OF LINCOLN POINT #03",40.15773,-111.7913,2017-09-11,36.8,7.26,7.31,31,NA,2017-09-11 12:35:51,0.25,9,2.797327
"4917710","UTAH LAKE 1 MI NE OF LINCOLN POINT #03",40.15773,-111.7913,2017-10-16,48.9,6.28,7.4,32,NA,2017-10-16 10:56:38,0.2,10,3.244116
"4917710","UTAH LAKE 1 MI NE OF LINCOLN POINT #03",40.15773,-111.7913,2017-10-16,48.9,6.28,7.4,32,NA,2017-10-16 10:56:38,0.2,10,3.244116
"4917710","UTAH LAKE 1 MI NE OF LINCOLN POINT #03",40.15773,-111.7913,2017-10-16,48.9,6.28,7.4,32,NA,2017-10-16 10:56:38,0.2,10,3.244116
"4917710","UTAH LAKE 1 MI NE OF LINCOLN POINT #03",40.15773,-111.7913,2017-10-16,48.9,6.28,7.4,32,NA,2017-10-16 10:56:38,0.2,10,3.244116
"4917710","UTAH LAKE 1 MI NE OF LINCOLN POINT #03",40.15773,-111.7913,2017-10-16,48.9,6.28,7.4,32,NA,2017-10-16 10:56:38,0.2,10,3.244116
"4917710","UTAH LAKE 1 MI NE OF LINCOLN POINT #03",40.15773,-111.7913,2017-10-16,48.9,6.28,7.4,32,NA,2017-10-16 10:56:38,0.2,10,3.244116
"4917710","UTAH LAKE 1 MI NE OF LINCOLN POINT #03",40.15773,-111.7913,2017-10-16,48.9,6.28,7.4,32,NA,2017-10-16 10:56:38,0.2,10,3.244116
"4917710","UTAH LAKE 1 MI NE OF LINCOLN POINT #03",40.15773,-111.7913,2017-10-16,48.9,6.28,7.4,32,NA,2017-10-16 10:56:38,0.2,10,3.244116
"4917710","UTAH LAKE 1 MI NE OF LINCOLN POINT #03",40.15773,-111.7913,2017-10-16,48.9,6.28,7.4,32,NA,2017-10-16 10:56:38,0.2,10,3.244116
"4917710","UTAH LAKE 1 MI NE OF LINCOLN POINT #03",40.15773,-111.7913,2017-10-16,48.9,6.28,7.4,32,NA,2017-10-16 10:56:38,0.2,10,3.244116
"4917710","UTAH LAKE 1 MI NE OF LINCOLN POINT #03",40.15773,-111.7913,2017-10-16,48.9,6.28,7.4,32,NA,2017-10-16 10:56:38,0.2,10,3.244116
"4917710","UTAH LAKE 1 MI NE OF LINCOLN POINT #03",40.15773,-111.7913,2017-10-16,48.9,6.28,7.4,32,NA,2017-10-16 10:56:38,0.2,10,3.244116
"4917710","UTAH LAKE 1 MI NE OF LINCOLN POINT #03",40.15773,-111.7913,2017-11-08,35.7,7.76,6.09,62,NA,2017-11-08 11:20:00,0.18,11,3.479218
"4917710","UTAH LAKE 1 MI NE OF LINCOLN POINT #03",40.15773,-111.7913,2017-11-08,35.7,7.76,6.09,62,NA,2017-11-08 11:20:00,0.18,11,3.479218
"4917710","UTAH LAKE 1 MI NE OF LINCOLN POINT #03",40.15773,-111.7913,2017-11-08,35.7,7.76,6.09,62,NA,2017-11-08 11:20:00,0.18,11,3.479218
"4917710","UTAH LAKE 1 MI NE OF LINCOLN POINT #03",40.15773,-111.7913,2017-11-08,35.7,7.76,6.09,62,NA,2017-11-08 11:20:00,0.18,11,3.479218
"4917710","UTAH LAKE 1 MI NE OF LINCOLN POINT #03",40.15773,-111.7913,2017-11-08,35.7,7.76,6.09,62,NA,2017-11-08 11:20:00,0.18,11,3.479218
"4917710","UTAH LAKE 1 MI NE OF LINCOLN POINT #03",40.15773,-111.7913,2017-11-08,35.7,7.76,6.09,62,NA,2017-11-08 11:20:00,0.18,11,3.479218
"4917710","UTAH LAKE 1 MI NE OF LINCOLN POINT #03",40.15773,-111.7913,2017-11-08,35.7,7.76,6.09,62,NA,2017-11-08 11:20:00,0.18,11,3.479218
"4917710","UTAH LAKE 1 MI NE OF LINCOLN POINT #03",40.15773,-111.7913,2017-11-08,35.7,7.76,6.09,62,NA,2017-11-08 11:20:00,0.18,11,3.479218
"4917710","UTAH LAKE 1 MI NE OF LINCOLN POINT #03",40.15773,-111.7913,2017-11-08,35.7,7.76,6.09,62,NA,2017-11-08 11:20:00,0.18,11,3.479218
"4917710","UTAH LAKE 1 MI NE OF LINCOLN POINT #03",40.15773,-111.7913,2017-11-08,35.7,7.76,6.09,62,NA,2017-11-08 11:20:00,0.18,11,3.479218
"4917710","UTAH LAKE 1 MI NE OF LINCOLN POINT #03",40.15773,-111.7913,2017-11-08,35.7,7.76,6.09,62,NA,2017-11-08 11:20:00,0.18,11,3.479218
"4917710","UTAH LAKE 1 MI NE OF LINCOLN POINT #03",40.15773,-111.7913,2018-05-16,30,NA,5.09,28.7,NA,2018-05-16 10:58:39,0.2,5,3.244116
"4917710","UTAH LAKE 1 MI NE OF LINCOLN POINT #03",40.15773,-111.7913,2018-05-16,30,NA,5.09,28.7,NA,2018-05-16 10:58:39,0.2,5,3.244116
"4917710","UTAH LAKE 1 MI NE OF LINCOLN POINT #03",40.15773,-111.7913,2018-05-16,30,NA,5.09,28.7,NA,2018-05-16 10:58:39,0.2,5,3.244116
"4917710","UTAH LAKE 1 MI NE OF LINCOLN POINT #03",40.15773,-111.7913,2018-05-16,30,NA,5.09,28.7,NA,2018-05-16 10:58:39,0.2,5,3.244116
"4917710","UTAH LAKE 1 MI NE OF LINCOLN POINT #03",40.15773,-111.7913,2018-05-16,30,NA,5.09,28.7,NA,2018-05-16 10:58:39,0.2,5,3.244116
"4917710","UTAH LAKE 1 MI NE OF LINCOLN POINT #03",40.15773,-111.7913,2018-05-16,30,NA,5.09,28.7,NA,2018-05-16 10:58:39,0.2,5,3.244116
"4917710","UTAH LAKE 1 MI NE OF LINCOLN POINT #03",40.15773,-111.7913,2018-05-16,30,NA,5.09,28.7,NA,2018-05-16 10:58:39,0.2,5,3.244116
"4917710","UTAH LAKE 1 MI NE OF LINCOLN POINT #03",40.15773,-111.7913,2018-05-16,30,NA,5.09,28.7,NA,2018-05-16 10:58:39,0.2,5,3.244116
"4917710","UTAH LAKE 1 MI NE OF LINCOLN POINT #03",40.15773,-111.7913,2018-05-16,30,NA,5.09,28.7,NA,2018-05-16 10:58:39,0.2,5,3.244116
"4917710","UTAH LAKE 1 MI NE OF LINCOLN POINT #03",40.15773,-111.7913,2018-05-16,30,NA,5.09,28.7,NA,2018-05-16 10:58:39,0.2,5,3.244116
"4917710","UTAH LAKE 1 MI NE OF LINCOLN POINT #03",40.15773,-111.7913,2018-05-16,30,NA,5.09,28.7,NA,2018-05-16 10:58:39,0.2,5,3.244116
"4917710","UTAH LAKE 1 MI NE OF LINCOLN POINT #03",40.15773,-111.7913,2018-05-16,30,NA,5.09,28.7,NA,2018-05-16 10:58:39,0.2,5,3.244116
"4917710","UTAH LAKE 1 MI NE OF LINCOLN POINT #03",40.15773,-111.7913,2018-05-16,30,NA,5.09,28.7,NA,2018-05-16 10:58:39,0.2,5,3.244116
"4917710","UTAH LAKE 1 MI NE OF LINCOLN POINT #03",40.15773,-111.7913,2018-05-16,30,NA,5.09,28.7,NA,2018-05-16 10:58:39,0.2,5,3.244116
"4917710","UTAH LAKE 1 MI NE OF LINCOLN POINT #03",40.15773,-111.7913,2018-05-16,30,NA,5.09,28.7,NA,2018-05-16 10:58:39,0.2,5,3.244116
"4917710","UTAH LAKE 1 MI NE OF LINCOLN POINT #03",40.15773,-111.7913,2018-06-12,50.3,NA,5.44,61.5,NA,2018-06-12 11:09:53,0.2,6,3.244116
"4917710","UTAH LAKE 1 MI NE OF LINCOLN POINT #03",40.15773,-111.7913,2018-06-12,50.3,NA,5.44,61.5,NA,2018-06-12 11:09:53,0.2,6,3.244116
"4917710","UTAH LAKE 1 MI NE OF LINCOLN POINT #03",40.15773,-111.7913,2018-06-12,50.3,NA,5.44,61.5,NA,2018-06-12 11:09:53,0.2,6,3.244116
"4917710","UTAH LAKE 1 MI NE OF LINCOLN POINT #03",40.15773,-111.7913,2018-06-12,50.3,NA,5.44,61.5,NA,2018-06-12 11:09:53,0.2,6,3.244116
"4917710","UTAH LAKE 1 MI NE OF LINCOLN POINT #03",40.15773,-111.7913,2018-06-12,50.3,NA,5.44,61.5,NA,2018-06-12 11:09:53,0.2,6,3.244116
"4917710","UTAH LAKE 1 MI NE OF LINCOLN POINT #03",40.15773,-111.7913,2018-06-12,50.3,NA,5.44,61.5,NA,2018-06-12 11:09:53,0.2,6,3.244116
"4917710","UTAH LAKE 1 MI NE OF LINCOLN POINT #03",40.15773,-111.7913,2018-06-12,50.3,NA,5.44,61.5,NA,2018-06-12 11:09:53,0.2,6,3.244116
"4917710","UTAH LAKE 1 MI NE OF LINCOLN POINT #03",40.15773,-111.7913,2018-06-12,50.3,NA,5.44,61.5,NA,2018-06-12 11:09:53,0.2,6,3.244116
"4917710","UTAH LAKE 1 MI NE OF LINCOLN POINT #03",40.15773,-111.7913,2018-06-12,50.3,NA,5.44,61.5,NA,2018-06-12 11:09:53,0.2,6,3.244116
"4917710","UTAH LAKE 1 MI NE OF LINCOLN POINT #03",40.15773,-111.7913,2018-06-12,50.3,NA,5.44,61.5,NA,2018-06-12 11:09:53,0.2,6,3.244116
"4917710","UTAH LAKE 1 MI NE OF LINCOLN POINT #03",40.15773,-111.7913,2018-06-12,50.3,NA,5.44,61.5,NA,2018-06-12 11:09:53,0.2,6,3.244116
"4917710","UTAH LAKE 1 MI NE OF LINCOLN POINT #03",40.15773,-111.7913,2018-06-12,50.3,NA,5.44,61.5,NA,2018-06-12 11:09:53,0.2,6,3.244116
"4917710","UTAH LAKE 1 MI NE OF LINCOLN POINT #03",40.15773,-111.7913,2018-06-12,50.3,NA,5.44,61.5,NA,2018-06-12 11:09:53,0.2,6,3.244116
"4917710","UTAH LAKE 1 MI NE OF LINCOLN POINT #03",40.15773,-111.7913,2018-06-12,50.3,NA,5.44,61.5,NA,2018-06-12 11:09:53,0.2,6,3.244116
"4917710","UTAH LAKE 1 MI NE OF LINCOLN POINT #03",40.15773,-111.7913,2018-06-12,50.3,NA,5.44,61.5,NA,2018-06-12 11:09:53,0.2,6,3.244116
"4917710","UTAH LAKE 1 MI NE OF LINCOLN POINT #03",40.15773,-111.7913,2018-07-11,70.4,53.2,11.4,60.8,NA,2018-07-11 10:19:12,0.2,7,3.244116
"4917710","UTAH LAKE 1 MI NE OF LINCOLN POINT #03",40.15773,-111.7913,2018-07-11,70.4,53.2,11.4,60.8,NA,2018-07-11 10:19:12,0.2,7,3.244116
"4917710","UTAH LAKE 1 MI NE OF LINCOLN POINT #03",40.15773,-111.7913,2018-07-11,70.4,53.2,11.4,60.8,NA,2018-07-11 10:19:12,0.2,7,3.244116
"4917710","UTAH LAKE 1 MI NE OF LINCOLN POINT #03",40.15773,-111.7913,2018-07-11,70.4,53.2,11.4,60.8,NA,2018-07-11 10:19:12,0.2,7,3.244116
"4917710","UTAH LAKE 1 MI NE OF LINCOLN POINT #03",40.15773,-111.7913,2018-07-11,70.4,53.2,11.4,60.8,NA,2018-07-11 10:19:12,0.2,7,3.244116
"4917710","UTAH LAKE 1 MI NE OF LINCOLN POINT #03",40.15773,-111.7913,2018-07-11,70.4,53.2,11.4,60.8,NA,2018-07-11 10:19:12,0.2,7,3.244116
"4917710","UTAH LAKE 1 MI NE OF LINCOLN POINT #03",40.15773,-111.7913,2018-07-11,70.4,53.2,11.4,60.8,NA,2018-07-11 10:19:12,0.2,7,3.244116
"4917710","UTAH LAKE 1 MI NE OF LINCOLN POINT #03",40.15773,-111.7913,2018-07-11,70.4,53.2,11.4,60.8,NA,2018-07-11 10:19:12,0.2,7,3.244116
"4917710","UTAH LAKE 1 MI NE OF LINCOLN POINT #03",40.15773,-111.7913,2018-07-11,70.4,53.2,11.4,60.8,NA,2018-07-11 10:19:12,0.2,7,3.244116
"4917710","UTAH LAKE 1 MI NE OF LINCOLN POINT #03",40.15773,-111.7913,2018-07-11,70.4,53.2,11.4,60.8,NA,2018-07-11 10:19:12,0.2,7,3.244116
"4917710","UTAH LAKE 1 MI NE OF LINCOLN POINT #03",40.15773,-111.7913,2018-07-11,70.4,53.2,11.4,60.8,NA,2018-07-11 10:19:12,0.2,7,3.244116
"4917710","UTAH LAKE 1 MI NE OF LINCOLN POINT #03",40.15773,-111.7913,2018-07-11,70.4,53.2,11.4,60.8,NA,2018-07-11 10:19:12,0.2,7,3.244116
"4917710","UTAH LAKE 1 MI NE OF LINCOLN POINT #03",40.15773,-111.7913,2018-07-11,70.4,53.2,11.4,60.8,NA,2018-07-11 10:19:12,0.2,7,3.244116
"4917710","UTAH LAKE 1 MI NE OF LINCOLN POINT #03",40.15773,-111.7913,2018-07-11,70.4,53.2,11.4,60.8,NA,2018-07-11 10:19:12,0.2,7,3.244116
"4917710","UTAH LAKE 1 MI NE OF LINCOLN POINT #03",40.15773,-111.7913,2018-08-09,32.6,46.4,11.1,22.4,NA,2018-08-09 10:25:06,0.3,8,2.478351
"4917710","UTAH LAKE 1 MI NE OF LINCOLN POINT #03",40.15773,-111.7913,2018-08-09,32.6,46.4,11.1,22.4,NA,2018-08-09 10:25:06,0.3,8,2.478351
"4917710","UTAH LAKE 1 MI NE OF LINCOLN POINT #03",40.15773,-111.7913,2018-08-09,32.6,46.4,11.1,22.4,NA,2018-08-09 10:25:06,0.3,8,2.478351
"4917710","UTAH LAKE 1 MI NE OF LINCOLN POINT #03",40.15773,-111.7913,2018-08-09,32.6,46.4,11.1,22.4,NA,2018-08-09 10:25:06,0.3,8,2.478351
"4917710","UTAH LAKE 1 MI NE OF LINCOLN POINT #03",40.15773,-111.7913,2018-08-09,32.6,46.4,11.1,22.4,NA,2018-08-09 10:25:06,0.3,8,2.478351
"4917710","UTAH LAKE 1 MI NE OF LINCOLN POINT #03",40.15773,-111.7913,2018-08-09,32.6,46.4,11.1,22.4,NA,2018-08-09 10:25:06,0.3,8,2.478351
"4917710","UTAH LAKE 1 MI NE OF LINCOLN POINT #03",40.15773,-111.7913,2018-08-09,32.6,46.4,11.1,22.4,NA,2018-08-09 10:25:06,0.3,8,2.478351
"4917710","UTAH LAKE 1 MI NE OF LINCOLN POINT #03",40.15773,-111.7913,2018-08-09,32.6,46.4,11.1,22.4,NA,2018-08-09 10:25:06,0.3,8,2.478351
"4917710","UTAH LAKE 1 MI NE OF LINCOLN POINT #03",40.15773,-111.7913,2018-08-09,32.6,46.4,11.1,22.4,NA,2018-08-09 10:25:06,0.3,8,2.478351
"4917710","UTAH LAKE 1 MI NE OF LINCOLN POINT #03",40.15773,-111.7913,2018-08-09,32.6,46.4,11.1,22.4,NA,2018-08-09 10:25:06,0.3,8,2.478351
"4917710","UTAH LAKE 1 MI NE OF LINCOLN POINT #03",40.15773,-111.7913,2018-08-09,32.6,46.4,11.1,22.4,NA,2018-08-09 10:25:06,0.3,8,2.478351
"4917710","UTAH LAKE 1 MI NE OF LINCOLN POINT #03",40.15773,-111.7913,2018-08-09,32.6,46.4,11.1,22.4,NA,2018-08-09 10:25:06,0.3,8,2.478351
"4917710","UTAH LAKE 1 MI NE OF LINCOLN POINT #03",40.15773,-111.7913,2018-08-09,32.6,46.4,11.1,22.4,NA,2018-08-09 10:25:06,0.3,8,2.478351
"4917710","UTAH LAKE 1 MI NE OF LINCOLN POINT #03",40.15773,-111.7913,2018-09-19,71.3,41.1,7.76,56,NA,NA,NA,NA,NA
"4917710","UTAH LAKE 1 MI NE OF LINCOLN POINT #03",40.15773,-111.7913,2018-10-10,141,22.76,7.5,123,NA,2018-10-10 13:09:00,0.3,10,2.478351
"4917710","UTAH LAKE 1 MI NE OF LINCOLN POINT #03",40.15773,-111.7913,2018-10-10,141,22.76,7.5,123,NA,2018-10-10 13:09:00,0.3,10,2.478351
"4917710","UTAH LAKE 1 MI NE OF LINCOLN POINT #03",40.15773,-111.7913,2018-10-10,141,22.76,7.5,123,NA,2018-10-10 13:09:00,0.3,10,2.478351
"4917710","UTAH LAKE 1 MI NE OF LINCOLN POINT #03",40.15773,-111.7913,2018-10-10,141,22.76,7.5,123,NA,2018-10-10 13:09:00,0.3,10,2.478351
"4917710","UTAH LAKE 1 MI NE OF LINCOLN POINT #03",40.15773,-111.7913,2018-10-10,141,22.76,7.5,123,NA,2018-10-10 13:09:00,0.3,10,2.478351
"4917710","UTAH LAKE 1 MI NE OF LINCOLN POINT #03",40.15773,-111.7913,2018-10-10,141,22.76,7.5,123,NA,2018-10-10 13:09:00,0.3,10,2.478351
"4917710","UTAH LAKE 1 MI NE OF LINCOLN POINT #03",40.15773,-111.7913,2018-10-10,141,22.76,7.5,123,NA,2018-10-10 13:09:00,0.3,10,2.478351
"4917710","UTAH LAKE 1 MI NE OF LINCOLN POINT #03",40.15773,-111.7913,2018-10-10,141,22.76,7.5,123,NA,2018-10-10 13:09:00,0.3,10,2.478351
"4917710","UTAH LAKE 1 MI NE OF LINCOLN POINT #03",40.15773,-111.7913,2018-10-10,141,22.76,7.5,123,NA,2018-10-10 13:09:00,0.3,10,2.478351
"4917710","UTAH LAKE 1 MI NE OF LINCOLN POINT #03",40.15773,-111.7913,2018-10-10,141,22.76,7.5,123,NA,2018-10-10 13:09:00,0.3,10,2.478351
"4917710","UTAH LAKE 1 MI NE OF LINCOLN POINT #03",40.15773,-111.7913,2018-10-10,141,22.76,7.5,123,NA,2018-10-10 13:09:00,0.3,10,2.478351
"4917710","UTAH LAKE 1 MI NE OF LINCOLN POINT #03",40.15773,-111.7913,2018-10-10,141,22.76,7.5,123,NA,2018-10-10 13:09:00,0.3,10,2.478351
"4917710","UTAH LAKE 1 MI NE OF LINCOLN POINT #03",40.15773,-111.7913,2018-10-10,141,22.76,7.5,123,NA,2018-10-10 13:09:00,0.3,10,2.478351
"4917710","UTAH LAKE 1 MI NE OF LINCOLN POINT #03",40.15773,-111.7913,2018-10-10,141,22.76,7.5,123,NA,2018-10-10 13:09:00,0.3,10,2.478351
"4917710","UTAH LAKE 1 MI NE OF LINCOLN POINT #03",40.15773,-111.7913,2018-10-10,141,22.76,7.5,123,NA,2018-10-10 13:09:00,0.3,10,2.478351
"4917710","UTAH LAKE 1 MI NE OF LINCOLN POINT #03",40.15773,-111.7913,2018-10-10,141,22.76,7.5,123,NA,2018-10-10 13:09:00,0.3,10,2.478351
"4917710","UTAH LAKE 1 MI NE OF LINCOLN POINT #03",40.15773,-111.7913,2018-10-10,141,22.76,7.5,123,NA,2018-10-10 13:09:00,0.3,10,2.478351
"4917710","UTAH LAKE 1 MI NE OF LINCOLN POINT #03",40.15773,-111.7913,2018-10-10,141,22.76,7.5,123,NA,2018-10-10 13:09:00,0.3,10,2.478351
"4917710","UTAH LAKE 1 MI NE OF LINCOLN POINT #03",40.15773,-111.7913,2018-10-10,141,22.76,7.5,123,NA,2018-10-10 13:09:00,0.3,10,2.478351
"4917710","UTAH LAKE 1 MI NE OF LINCOLN POINT #03",40.15773,-111.7913,2018-11-20,18.6,8.72,6.88,15.2,NA,2018-11-20 11:30:00,0.2,11,3.244116
"4917710","UTAH LAKE 1 MI NE OF LINCOLN POINT #03",40.15773,-111.7913,2019-04-18,51.25,11.27,6.02,60,NA,2019-04-18 12:15:00,0.2,4,3.244116
"4917710","UTAH LAKE 1 MI NE OF LINCOLN POINT #03",40.15773,-111.7913,2019-04-18,51.25,11.27,6.02,60,NA,2019-04-18 12:15:00,0,4,Inf
"4917710","UTAH LAKE 1 MI NE OF LINCOLN POINT #03",40.15773,-111.7913,2019-05-13,19.12,NA,5.655,10.2,NA,2019-05-13 13:53:00,0.88,5,1.212862
"4917710","UTAH LAKE 1 MI NE OF LINCOLN POINT #03",40.15773,-111.7913,2019-05-13,19.12,NA,5.655,10.2,NA,2019-05-13 13:53:00,0.88,5,1.212862
"4917710","UTAH LAKE 1 MI NE OF LINCOLN POINT #03",40.15773,-111.7913,2019-06-17,22.1,4.85,6.39,20.6,NA,2019-06-17 16:10:00,0.4,6,2.047374
"4917710","UTAH LAKE 1 MI NE OF LINCOLN POINT #03",40.15773,-111.7913,2019-07-08,63.4,NA,5.525,52.1,1.365531,2019-07-08 14:55:49,0.4,7,2.047374
"4917710","UTAH LAKE 1 MI NE OF LINCOLN POINT #03",40.15773,-111.7913,2019-08-12,53.2,4.85,10.15,50.8,NA,2019-08-12 14:34:24,0.27,8,2.657958
"4917710","UTAH LAKE 1 MI NE OF LINCOLN POINT #03",40.15773,-111.7913,2019-09-23,56.05,23.24,6.9,41.4,2.659356,2019-09-23 12:25:00,0.3,9,2.478351
"4917710","UTAH LAKE 1 MI NE OF LINCOLN POINT #03",40.15773,-111.7913,1990-08-14,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4917710","UTAH LAKE 1 MI NE OF LINCOLN POINT #03",40.15773,-111.7913,1990-09-12,NA,NA,NA,NA,NA,1990-09-12 08:00:00,0.1,9,5.140383
"4917710","UTAH LAKE 1 MI NE OF LINCOLN POINT #03",40.15773,-111.7913,1990-10-02,NA,NA,NA,NA,NA,1990-10-02 11:00:00,0.1,10,5.140383
"4917710","UTAH LAKE 1 MI NE OF LINCOLN POINT #03",40.15773,-111.7913,1990-10-18,NA,NA,NA,NA,NA,1990-10-18 12:40:00,0.18,10,3.479218
"4917710","UTAH LAKE 1 MI NE OF LINCOLN POINT #03",40.15773,-111.7913,1990-11-16,NA,NA,NA,NA,NA,1990-11-16 11:30:00,0.3,11,2.478351
"4917710","UTAH LAKE 1 MI NE OF LINCOLN POINT #03",40.15773,-111.7913,1991-01-22,NA,NA,NA,NA,NA,1991-01-22 15:00:00,0.3,1,2.478351
"4917710","UTAH LAKE 1 MI NE OF LINCOLN POINT #03",40.15773,-111.7913,1991-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4917710","UTAH LAKE 1 MI NE OF LINCOLN POINT #03",40.15773,-111.7913,1991-05-07,NA,NA,NA,NA,NA,1991-05-07 10:00:00,0.21,5,3.140694
"4917710","UTAH LAKE 1 MI NE OF LINCOLN POINT #03",40.15773,-111.7913,1991-05-23,NA,NA,NA,NA,NA,1991-05-23 12:05:00,0.2,5,3.244116
"4917710","UTAH LAKE 1 MI NE OF LINCOLN POINT #03",40.15773,-111.7913,1991-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4917710","UTAH LAKE 1 MI NE OF LINCOLN POINT #03",40.15773,-111.7913,1991-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4917710","UTAH LAKE 1 MI NE OF LINCOLN POINT #03",40.15773,-111.7913,1991-07-10,NA,NA,NA,NA,NA,1991-07-10 09:20:00,0.7,7,1.411912
"4917710","UTAH LAKE 1 MI NE OF LINCOLN POINT #03",40.15773,-111.7913,1991-07-31,NA,NA,NA,NA,NA,1991-07-31 08:00:00,0.8,7,1.292106
"4917710","UTAH LAKE 1 MI NE OF LINCOLN POINT #03",40.15773,-111.7913,1991-08-28,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4917715","Utah Lake 1 mile southeast of Bird Island",40.16916,-111.7773,2017-05-10,34.1,NA,6.44,29.6,NA,2017-05-10 13:27:00,0.3,5,2.478351
"4917715","Utah Lake 1 mile southeast of Bird Island",40.16916,-111.7773,2017-05-10,34.1,NA,6.44,29.6,NA,2017-05-10 13:27:00,0.3,5,2.478351
"4917715","Utah Lake 1 mile southeast of Bird Island",40.16916,-111.7773,2017-05-10,34.1,NA,6.44,29.6,NA,2017-05-10 13:27:00,0.3,5,2.478351
"4917715","Utah Lake 1 mile southeast of Bird Island",40.16916,-111.7773,2017-05-10,34.1,NA,6.44,29.6,NA,2017-05-10 13:27:00,0.3,5,2.478351
"4917715","Utah Lake 1 mile southeast of Bird Island",40.16916,-111.7773,2017-05-10,34.1,NA,6.44,29.6,NA,2017-05-10 13:27:00,0.3,5,2.478351
"4917715","Utah Lake 1 mile southeast of Bird Island",40.16916,-111.7773,2017-05-10,34.1,NA,6.44,29.6,NA,2017-05-10 13:27:00,0.3,5,2.478351
"4917715","Utah Lake 1 mile southeast of Bird Island",40.16916,-111.7773,2017-05-10,34.1,NA,6.44,29.6,NA,2017-05-10 13:27:00,0.3,5,2.478351
"4917715","Utah Lake 1 mile southeast of Bird Island",40.16916,-111.7773,2017-05-10,34.1,NA,6.44,29.6,NA,2017-05-10 13:27:00,0.3,5,2.478351
"4917715","Utah Lake 1 mile southeast of Bird Island",40.16916,-111.7773,2017-06-15,30.5,NA,6.63,20,NA,2017-06-15 12:15:42,0.3,6,2.478351
"4917715","Utah Lake 1 mile southeast of Bird Island",40.16916,-111.7773,2017-06-15,30.5,NA,6.63,20,NA,2017-06-15 12:15:42,0.3,6,2.478351
"4917715","Utah Lake 1 mile southeast of Bird Island",40.16916,-111.7773,2017-06-15,30.5,NA,6.63,20,NA,2017-06-15 12:15:42,0.3,6,2.478351
"4917715","Utah Lake 1 mile southeast of Bird Island",40.16916,-111.7773,2017-06-15,30.5,NA,6.63,20,NA,2017-06-15 12:15:42,0.3,6,2.478351
"4917715","Utah Lake 1 mile southeast of Bird Island",40.16916,-111.7773,2017-06-15,30.5,NA,6.63,20,NA,2017-06-15 12:15:42,0.3,6,2.478351
"4917715","Utah Lake 1 mile southeast of Bird Island",40.16916,-111.7773,2017-06-15,30.5,NA,6.63,20,NA,2017-06-15 12:15:42,0.3,6,2.478351
"4917715","Utah Lake 1 mile southeast of Bird Island",40.16916,-111.7773,2017-06-15,30.5,NA,6.63,20,NA,2017-06-15 12:15:42,0.3,6,2.478351
